Cluster_ID,date_ym,ConceptId_2,ConceptId_Description_2,_grp,n_codes,n
MH_COD,2021-05,,Other codes (174),99,174,5290
MH_COD,2021-06,13746004,13746004: Bipolar disorder (disorder),1,null,7550
MH_COD,2021-06,64905009,64905009: Paranoid schizophrenia (disorder),2,null,4140
MH_COD,2021-06,58214004,58214004: Schizophrenia (disorder),3,null,2645
MH_COD,2021-06,191526005,191526005: Schizophrenic disorders (disorder),4,null,1035
MH_COD,2021-06,69322001,69322001: Psychotic disorder (disorder),5,null,2730
MH_COD,2021-06,191667009,191667009: Paranoid disorder (disorder),6,null,800
MH_COD,2021-06,68890003,68890003: Schizoaffective disorder (disorder),7,null,1365
MH_COD,2021-06,191525009,191525009: Non-organic psychosis (disorder),8,null,1060
MH_COD,2021-06,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,360
MH_COD,2021-06,,Other codes (174),99,174,6020
MH_COD,2021-07,13746004,13746004: Bipolar disorder (disorder),1,null,7480
MH_COD,2021-07,64905009,64905009: Paranoid schizophrenia (disorder),2,null,4085
MH_COD,2021-07,58214004,58214004: Schizophrenia (disorder),3,null,2735
MH_COD,2021-07,191526005,191526005: Schizophrenic disorders (disorder),4,null,975
MH_COD,2021-07,69322001,69322001: Psychotic disorder (disorder),5,null,2660
MH_COD,2021-07,191667009,191667009: Paranoid disorder (disorder),6,null,790
MH_COD,2021-07,68890003,68890003: Schizoaffective disorder (disorder),7,null,1310
MH_COD,2021-07,191525009,191525009: Non-organic psychosis (disorder),8,null,835
MH_COD,2021-07,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,340
MH_COD,2021-07,,Other codes (174),99,174,5945
MH_COD,2021-08,13746004,13746004: Bipolar disorder (disorder),1,null,6935
MH_COD,2021-08,64905009,64905009: Paranoid schizophrenia (disorder),2,null,3730
MH_COD,2021-08,58214004,58214004: Schizophrenia (disorder),3,null,2525
MH_COD,2021-08,191526005,191526005: Schizophrenic disorders (disorder),4,null,905
MH_COD,2021-08,69322001,69322001: Psychotic disorder (disorder),5,null,2410
MH_COD,2021-08,191667009,191667009: Paranoid disorder (disorder),6,null,765
MH_COD,2021-08,68890003,68890003: Schizoaffective disorder (disorder),7,null,1150
MH_COD,2021-08,191525009,191525009: Non-organic psychosis (disorder),8,null,770
MH_COD,2021-08,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,285
MH_COD,2021-08,,Other codes (174),99,174,5370
MH_COD,2021-09,13746004,13746004: Bipolar disorder (disorder),1,null,7665
MH_COD,2021-09,64905009,64905009: Paranoid schizophrenia (disorder),2,null,4015
MH_COD,2021-09,58214004,58214004: Schizophrenia (disorder),3,null,2750
MH_COD,2021-09,191526005,191526005: Schizophrenic disorders (disorder),4,null,965
MH_COD,2021-09,69322001,69322001: Psychotic disorder (disorder),5,null,2705
MH_COD,2021-09,191667009,191667009: Paranoid disorder (disorder),6,null,790
MH_COD,2021-09,68890003,68890003: Schizoaffective disorder (disorder),7,null,1275
MH_COD,2021-09,191525009,191525009: Non-organic psychosis (disorder),8,null,825
MH_COD,2021-09,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,325
MH_COD,2021-09,,Other codes (174),99,174,6145
MH_COD,2021-10,13746004,13746004: Bipolar disorder (disorder),1,null,7255
MH_COD,2021-10,64905009,64905009: Paranoid schizophrenia (disorder),2,null,3875
MH_COD,2021-10,58214004,58214004: Schizophrenia (disorder),3,null,2605
MH_COD,2021-10,191526005,191526005: Schizophrenic disorders (disorder),4,null,890
MH_COD,2021-10,69322001,69322001: Psychotic disorder (disorder),5,null,2470
MH_COD,2021-10,191667009,191667009: Paranoid disorder (disorder),6,null,695
MH_COD,2021-10,68890003,68890003: Schizoaffective disorder (disorder),7,null,1285
MH_COD,2021-10,191525009,191525009: Non-organic psychosis (disorder),8,null,790
MH_COD,2021-10,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,330
MH_COD,2021-10,,Other codes (174),99,174,6005
MH_COD,2021-11,13746004,13746004: Bipolar disorder (disorder),1,null,7900
MH_COD,2021-11,64905009,64905009: Paranoid schizophrenia (disorder),2,null,4370
MH_COD,2021-11,58214004,58214004: Schizophrenia (disorder),3,null,2865
MH_COD,2021-11,191526005,191526005: Schizophrenic disorders (disorder),4,null,925
MH_COD,2021-11,69322001,69322001: Psychotic disorder (disorder),5,null,2720
MH_COD,2021-11,191667009,191667009: Paranoid disorder (disorder),6,null,800
MH_COD,2021-11,68890003,68890003: Schizoaffective disorder (disorder),7,null,1460
MH_COD,2021-11,191525009,191525009: Non-organic psychosis (disorder),8,null,880
MH_COD,2021-11,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,320
MH_COD,2021-11,,Other codes (174),99,174,6920
MH_COD,2021-12,13746004,13746004: Bipolar disorder (disorder),1,null,6875
MH_COD,2021-12,64905009,64905009: Paranoid schizophrenia (disorder),2,null,3665
MH_COD,2021-12,58214004,58214004: Schizophrenia (disorder),3,null,2345
MH_COD,2021-12,191526005,191526005: Schizophrenic disorders (disorder),4,null,825
MH_COD,2021-12,69322001,69322001: Psychotic disorder (disorder),5,null,2330
MH_COD,2021-12,191667009,191667009: Paranoid disorder (disorder),6,null,645
MH_COD,2021-12,68890003,68890003: Schizoaffective disorder (disorder),7,null,1185
MH_COD,2021-12,191525009,191525009: Non-organic psychosis (disorder),8,null,775
MH_COD,2021-12,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,315
MH_COD,2021-12,,Other codes (174),99,174,5510
MH_COD,2022-01,13746004,13746004: Bipolar disorder (disorder),1,null,7445
MH_COD,2022-01,64905009,64905009: Paranoid schizophrenia (disorder),2,null,3940
MH_COD,2022-01,58214004,58214004: Schizophrenia (disorder),3,null,2615
MH_COD,2022-01,191526005,191526005: Schizophrenic disorders (disorder),4,null,865
MH_COD,2022-01,69322001,69322001: Psychotic disorder (disorder),5,null,2615
MH_COD,2022-01,191667009,191667009: Paranoid disorder (disorder),6,null,685
MH_COD,2022-01,68890003,68890003: Schizoaffective disorder (disorder),7,null,1265
MH_COD,2022-01,191525009,191525009: Non-organic psychosis (disorder),8,null,805
MH_COD,2022-01,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,340
MH_COD,2022-01,,Other codes (174),99,174,6120
MH_COD,2022-02,13746004,13746004: Bipolar disorder (disorder),1,null,7575
MH_COD,2022-02,64905009,64905009: Paranoid schizophrenia (disorder),2,null,4015
MH_COD,2022-02,58214004,58214004: Schizophrenia (disorder),3,null,2595
MH_COD,2022-02,191526005,191526005: Schizophrenic disorders (disorder),4,null,920
MH_COD,2022-02,69322001,69322001: Psychotic disorder (disorder),5,null,2770
MH_COD,2022-02,191667009,191667009: Paranoid disorder (disorder),6,null,705
MH_COD,2022-02,68890003,68890003: Schizoaffective disorder (disorder),7,null,1285
MH_COD,2022-02,191525009,191525009: Non-organic psychosis (disorder),8,null,875
MH_COD,2022-02,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,295
MH_COD,2022-02,,Other codes (174),99,174,6640
MH_COD,2022-03,13746004,13746004: Bipolar disorder (disorder),1,null,8670
MH_COD,2022-03,64905009,64905009: Paranoid schizophrenia (disorder),2,null,4575
MH_COD,2022-03,58214004,58214004: Schizophrenia (disorder),3,null,2940
MH_COD,2022-03,191526005,191526005: Schizophrenic disorders (disorder),4,null,1035
MH_COD,2022-03,69322001,69322001: Psychotic disorder (disorder),5,null,3110
MH_COD,2022-03,191667009,191667009: Paranoid disorder (disorder),6,null,800
MH_COD,2022-03,68890003,68890003: Schizoaffective disorder (disorder),7,null,1485
MH_COD,2022-03,191525009,191525009: Non-organic psychosis (disorder),8,null,890
MH_COD,2022-03,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,350
MH_COD,2022-03,,Other codes (174),99,174,7855
MH_COD,2022-04,13746004,13746004: Bipolar disorder (disorder),1,null,6145
MH_COD,2022-04,64905009,64905009: Paranoid schizophrenia (disorder),2,null,3510
MH_COD,2022-04,58214004,58214004: Schizophrenia (disorder),3,null,2275
MH_COD,2022-04,191526005,191526005: Schizophrenic disorders (disorder),4,null,770
MH_COD,2022-04,69322001,69322001: Psychotic disorder (disorder),5,null,2170
MH_COD,2022-04,191667009,191667009: Paranoid disorder (disorder),6,null,615
MH_COD,2022-04,68890003,68890003: Schizoaffective disorder (disorder),7,null,1140
MH_COD,2022-04,191525009,191525009: Non-organic psychosis (disorder),8,null,740
MH_COD,2022-04,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,255
MH_COD,2022-04,,Other codes (174),99,174,5220
MH_COD,2022-05,13746004,13746004: Bipolar disorder (disorder),1,null,7605
MH_COD,2022-05,64905009,64905009: Paranoid schizophrenia (disorder),2,null,4220
MH_COD,2022-05,58214004,58214004: Schizophrenia (disorder),3,null,2755
MH_COD,2022-05,191526005,191526005: Schizophrenic disorders (disorder),4,null,900
MH_COD,2022-05,69322001,69322001: Psychotic disorder (disorder),5,null,2620
MH_COD,2022-05,191667009,191667009: Paranoid disorder (disorder),6,null,800
MH_COD,2022-05,68890003,68890003: Schizoaffective disorder (disorder),7,null,1325
MH_COD,2022-05,191525009,191525009: Non-organic psychosis (disorder),8,null,815
MH_COD,2022-05,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,320
MH_COD,2022-05,,Other codes (174),99,174,6365
MH_COD,2022-06,13746004,13746004: Bipolar disorder (disorder),1,null,6975
MH_COD,2022-06,64905009,64905009: Paranoid schizophrenia (disorder),2,null,3885
MH_COD,2022-06,58214004,58214004: Schizophrenia (disorder),3,null,2610
MH_COD,2022-06,191526005,191526005: Schizophrenic disorders (disorder),4,null,895
MH_COD,2022-06,69322001,69322001: Psychotic disorder (disorder),5,null,2610
MH_COD,2022-06,191667009,191667009: Paranoid disorder (disorder),6,null,740
MH_COD,2022-06,68890003,68890003: Schizoaffective disorder (disorder),7,null,1290
MH_COD,2022-06,191525009,191525009: Non-organic psychosis (disorder),8,null,795
MH_COD,2022-06,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,280
MH_COD,2022-06,,Other codes (174),99,174,5995
MH_COD,2022-07,13746004,13746004: Bipolar disorder (disorder),1,null,6915
MH_COD,2022-07,64905009,64905009: Paranoid schizophrenia (disorder),2,null,3800
MH_COD,2022-07,58214004,58214004: Schizophrenia (disorder),3,null,2605
MH_COD,2022-07,191526005,191526005: Schizophrenic disorders (disorder),4,null,810
MH_COD,2022-07,69322001,69322001: Psychotic disorder (disorder),5,null,2660
MH_COD,2022-07,191667009,191667009: Paranoid disorder (disorder),6,null,750
MH_COD,2022-07,68890003,68890003: Schizoaffective disorder (disorder),7,null,1320
MH_COD,2022-07,191525009,191525009: Non-organic psychosis (disorder),8,null,800
MH_COD,2022-07,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,280
MH_COD,2022-07,,Other codes (174),99,174,6290
MH_COD,2022-08,13746004,13746004: Bipolar disorder (disorder),1,null,7395
MH_COD,2022-08,64905009,64905009: Paranoid schizophrenia (disorder),2,null,4065
MH_COD,2022-08,58214004,58214004: Schizophrenia (disorder),3,null,2725
MH_COD,2022-08,191526005,191526005: Schizophrenic disorders (disorder),4,null,935
MH_COD,2022-08,69322001,69322001: Psychotic disorder (disorder),5,null,2790
MH_COD,2022-08,191667009,191667009: Paranoid disorder (disorder),6,null,770
MH_COD,2022-08,68890003,68890003: Schizoaffective disorder (disorder),7,null,1330
MH_COD,2022-08,191525009,191525009: Non-organic psychosis (disorder),8,null,795
MH_COD,2022-08,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,295
MH_COD,2022-08,,Other codes (174),99,174,6370
MH_COD,2022-09,13746004,13746004: Bipolar disorder (disorder),1,null,7190
MH_COD,2022-09,64905009,64905009: Paranoid schizophrenia (disorder),2,null,4120
MH_COD,2022-09,58214004,58214004: Schizophrenia (disorder),3,null,2795
MH_COD,2022-09,191526005,191526005: Schizophrenic disorders (disorder),4,null,915
MH_COD,2022-09,69322001,69322001: Psychotic disorder (disorder),5,null,2785
MH_COD,2022-09,191667009,191667009: Paranoid disorder (disorder),6,null,735
MH_COD,2022-09,68890003,68890003: Schizoaffective disorder (disorder),7,null,1370
MH_COD,2022-09,191525009,191525009: Non-organic psychosis (disorder),8,null,775
MH_COD,2022-09,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,265
MH_COD,2022-09,,Other codes (174),99,174,6340
MH_COD,2022-10,13746004,13746004: Bipolar disorder (disorder),1,null,7120
MH_COD,2022-10,64905009,64905009: Paranoid schizophrenia (disorder),2,null,3895
MH_COD,2022-10,58214004,58214004: Schizophrenia (disorder),3,null,2725
MH_COD,2022-10,191526005,191526005: Schizophrenic disorders (disorder),4,null,845
MH_COD,2022-10,69322001,69322001: Psychotic disorder (disorder),5,null,2715
MH_COD,2022-10,191667009,191667009: Paranoid disorder (disorder),6,null,825
MH_COD,2022-10,68890003,68890003: Schizoaffective disorder (disorder),7,null,1345
MH_COD,2022-10,191525009,191525009: Non-organic psychosis (disorder),8,null,860
MH_COD,2022-10,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,265
MH_COD,2022-10,,Other codes (174),99,174,6255
MH_COD,2022-11,13746004,13746004: Bipolar disorder (disorder),1,null,7815
MH_COD,2022-11,64905009,64905009: Paranoid schizophrenia (disorder),2,null,4245
MH_COD,2022-11,58214004,58214004: Schizophrenia (disorder),3,null,2950
MH_COD,2022-11,191526005,191526005: Schizophrenic disorders (disorder),4,null,895
MH_COD,2022-11,69322001,69322001: Psychotic disorder (disorder),5,null,2875
MH_COD,2022-11,191667009,191667009: Paranoid disorder (disorder),6,null,860
MH_COD,2022-11,68890003,68890003: Schizoaffective disorder (disorder),7,null,1405
MH_COD,2022-11,191525009,191525009: Non-organic psychosis (disorder),8,null,805
MH_COD,2022-11,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,330
MH_COD,2022-11,,Other codes (174),99,174,7385
MH_COD,2022-12,13746004,13746004: Bipolar disorder (disorder),1,null,6310
MH_COD,2022-12,64905009,64905009: Paranoid schizophrenia (disorder),2,null,3495
MH_COD,2022-12,58214004,58214004: Schizophrenia (disorder),3,null,2460
MH_COD,2022-12,191526005,191526005: Schizophrenic disorders (disorder),4,null,720
MH_COD,2022-12,69322001,69322001: Psychotic disorder (disorder),5,null,2280
MH_COD,2022-12,191667009,191667009: Paranoid disorder (disorder),6,null,705
MH_COD,2022-12,68890003,68890003: Schizoaffective disorder (disorder),7,null,1135
MH_COD,2022-12,191525009,191525009: Non-organic psychosis (disorder),8,null,690
MH_COD,2022-12,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,235
MH_COD,2022-12,,Other codes (174),99,174,5955
MH_COD,2023-01,13746004,13746004: Bipolar disorder (disorder),1,null,8030
MH_COD,2023-01,64905009,64905009: Paranoid schizophrenia (disorder),2,null,4215
MH_COD,2023-01,58214004,58214004: Schizophrenia (disorder),3,null,3065
MH_COD,2023-01,191526005,191526005: Schizophrenic disorders (disorder),4,null,910
MH_COD,2023-01,69322001,69322001: Psychotic disorder (disorder),5,null,3125
MH_COD,2023-01,191667009,191667009: Paranoid disorder (disorder),6,null,970
MH_COD,2023-01,68890003,68890003: Schizoaffective disorder (disorder),7,null,1465
MH_COD,2023-01,191525009,191525009: Non-organic psychosis (disorder),8,null,880
MH_COD,2023-01,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,315
MH_COD,2023-01,,Other codes (174),99,174,8250
MH_COD,2023-02,13746004,13746004: Bipolar disorder (disorder),1,null,7780
MH_COD,2023-02,64905009,64905009: Paranoid schizophrenia (disorder),2,null,3940
MH_COD,2023-02,58214004,58214004: Schizophrenia (disorder),3,null,3000
MH_COD,2023-02,191526005,191526005: Schizophrenic disorders (disorder),4,null,870
MH_COD,2023-02,69322001,69322001: Psychotic disorder (disorder),5,null,3025
MH_COD,2023-02,191667009,191667009: Paranoid disorder (disorder),6,null,905
MH_COD,2023-02,68890003,68890003: Schizoaffective disorder (disorder),7,null,1360
MH_COD,2023-02,191525009,191525009: Non-organic psychosis (disorder),8,null,865
MH_COD,2023-02,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,315
MH_COD,2023-02,,Other codes (174),99,174,8215
MH_COD,2023-03,13746004,13746004: Bipolar disorder (disorder),1,null,9210
MH_COD,2023-03,64905009,64905009: Paranoid schizophrenia (disorder),2,null,4620
MH_COD,2023-03,58214004,58214004: Schizophrenia (disorder),3,null,3410
MH_COD,2023-03,191526005,191526005: Schizophrenic disorders (disorder),4,null,1020
MH_COD,2023-03,69322001,69322001: Psychotic disorder (disorder),5,null,3415
MH_COD,2023-03,191667009,191667009: Paranoid disorder (disorder),6,null,1155
MH_COD,2023-03,68890003,68890003: Schizoaffective disorder (disorder),7,null,1590
MH_COD,2023-03,191525009,191525009: Non-organic psychosis (disorder),8,null,935
MH_COD,2023-03,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,330
MH_COD,2023-03,,Other codes (174),99,174,9905
MH_COD,2023-04,13746004,13746004: Bipolar disorder (disorder),1,null,5560
MH_COD,2023-04,64905009,64905009: Paranoid schizophrenia (disorder),2,null,2930
MH_COD,2023-04,58214004,58214004: Schizophrenia (disorder),3,null,2025
MH_COD,2023-04,191526005,191526005: Schizophrenic disorders (disorder),4,null,605
MH_COD,2023-04,69322001,69322001: Psychotic disorder (disorder),5,null,1995
MH_COD,2023-04,191667009,191667009: Paranoid disorder (disorder),6,null,675
MH_COD,2023-04,68890003,68890003: Schizoaffective disorder (disorder),7,null,1045
MH_COD,2023-04,191525009,191525009: Non-organic psychosis (disorder),8,null,635
MH_COD,2023-04,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,190
MH_COD,2023-04,,Other codes (174),99,174,4540
MH_COD,2023-05,13746004,13746004: Bipolar disorder (disorder),1,null,2475
MH_COD,2023-05,64905009,64905009: Paranoid schizophrenia (disorder),2,null,1375
MH_COD,2023-05,58214004,58214004: Schizophrenia (disorder),3,null,875
MH_COD,2023-05,191526005,191526005: Schizophrenic disorders (disorder),4,null,310
MH_COD,2023-05,69322001,69322001: Psychotic disorder (disorder),5,null,820
MH_COD,2023-05,191667009,191667009: Paranoid disorder (disorder),6,null,285
MH_COD,2023-05,68890003,68890003: Schizoaffective disorder (disorder),7,null,475
MH_COD,2023-05,191525009,191525009: Non-organic psychosis (disorder),8,null,240
MH_COD,2023-05,191636007,191636007: Mixed bipolar affective disorder (disorder),9,null,80
MH_COD,2023-05,,Other codes (174),99,174,1935
NDADM_COD,1990-01,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,6240
NDADM_COD,1990-01,73211009,73211009: Diabetes mellitus (disorder),2,null,3305
NDADM_COD,1990-01,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,1990-01,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,2550
NDADM_COD,1990-01,170745003,170745003: Diabetic on diet only (finding),5,null,160
NDADM_COD,1990-01,170747006,170747006: Diabetic on insulin (finding),6,null,345
NDADM_COD,1990-01,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,10
NDADM_COD,1990-01,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,10
NDADM_COD,1990-01,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,110
NDADM_COD,1990-01,,Other codes (395),99,395,1310
NDADM_COD,1990-02,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,435
NDADM_COD,1990-02,73211009,73211009: Diabetes mellitus (disorder),2,null,490
NDADM_COD,1990-02,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,1990-02,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,260
NDADM_COD,1990-02,170745003,170745003: Diabetic on diet only (finding),5,null,20
NDADM_COD,1990-02,170747006,170747006: Diabetic on insulin (finding),6,null,45
NDADM_COD,1990-02,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,10
NDADM_COD,1990-02,,Other codes (395),99,395,170
NDADM_COD,1990-03,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,480
NDADM_COD,1990-03,73211009,73211009: Diabetes mellitus (disorder),2,null,620
NDADM_COD,1990-03,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,300
NDADM_COD,1990-03,170745003,170745003: Diabetic on diet only (finding),5,null,10
NDADM_COD,1990-03,170747006,170747006: Diabetic on insulin (finding),6,null,40
NDADM_COD,1990-03,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,15
NDADM_COD,1990-03,,Other codes (395),99,395,190
NDADM_COD,1990-04,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,450
NDADM_COD,1990-04,73211009,73211009: Diabetes mellitus (disorder),2,null,645
NDADM_COD,1990-04,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,270
NDADM_COD,1990-04,170745003,170745003: Diabetic on diet only (finding),5,null,25
NDADM_COD,1990-04,170747006,170747006: Diabetic on insulin (finding),6,null,45
NDADM_COD,1990-04,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,15
NDADM_COD,1990-04,,Other codes (395),99,395,160
NDADM_COD,1990-05,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,535
NDADM_COD,1990-05,73211009,73211009: Diabetes mellitus (disorder),2,null,705
NDADM_COD,1990-05,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,305
NDADM_COD,1990-05,170745003,170745003: Diabetic on diet only (finding),5,null,20
NDADM_COD,1990-05,170747006,170747006: Diabetic on insulin (finding),6,null,60
NDADM_COD,1990-05,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,10
NDADM_COD,1990-05,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,10
NDADM_COD,1990-05,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,10
NDADM_COD,1990-05,,Other codes (395),99,395,185
NDADM_COD,1990-06,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,545
NDADM_COD,1990-06,73211009,73211009: Diabetes mellitus (disorder),2,null,765
NDADM_COD,1990-06,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,270
NDADM_COD,1990-06,170745003,170745003: Diabetic on diet only (finding),5,null,20
NDADM_COD,1990-06,170747006,170747006: Diabetic on insulin (finding),6,null,40
NDADM_COD,1990-06,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,10
NDADM_COD,1990-06,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,10
NDADM_COD,1990-06,,Other codes (395),99,395,220
NDADM_COD,1990-07,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,560
NDADM_COD,1990-07,73211009,73211009: Diabetes mellitus (disorder),2,null,725
NDADM_COD,1990-07,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,280
NDADM_COD,1990-07,170745003,170745003: Diabetic on diet only (finding),5,null,25
NDADM_COD,1990-07,170747006,170747006: Diabetic on insulin (finding),6,null,50
NDADM_COD,1990-07,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,10
NDADM_COD,1990-07,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,15
NDADM_COD,1990-07,,Other codes (395),99,395,230
NDADM_COD,1990-08,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,510
NDADM_COD,1990-08,73211009,73211009: Diabetes mellitus (disorder),2,null,720
NDADM_COD,1990-08,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,260
NDADM_COD,1990-08,170745003,170745003: Diabetic on diet only (finding),5,null,15
NDADM_COD,1990-08,170747006,170747006: Diabetic on insulin (finding),6,null,45
NDADM_COD,1990-08,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,10
NDADM_COD,1990-08,,Other codes (395),99,395,215
NDADM_COD,1990-09,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,500
NDADM_COD,1990-09,73211009,73211009: Diabetes mellitus (disorder),2,null,735
NDADM_COD,1990-09,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,315
NDADM_COD,1990-09,170745003,170745003: Diabetic on diet only (finding),5,null,20
NDADM_COD,1990-09,170747006,170747006: Diabetic on insulin (finding),6,null,50
NDADM_COD,1990-09,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,10
NDADM_COD,1990-09,,Other codes (395),99,395,215
NDADM_COD,1990-10,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,665
NDADM_COD,1990-10,73211009,73211009: Diabetes mellitus (disorder),2,null,895
NDADM_COD,1990-10,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,400
NDADM_COD,1990-10,170745003,170745003: Diabetic on diet only (finding),5,null,45
NDADM_COD,1990-10,170747006,170747006: Diabetic on insulin (finding),6,null,65
NDADM_COD,1990-10,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,10
NDADM_COD,1990-10,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,10
NDADM_COD,1990-10,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,15
NDADM_COD,1990-10,,Other codes (395),99,395,245
NDADM_COD,1990-11,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,685
NDADM_COD,1990-11,73211009,73211009: Diabetes mellitus (disorder),2,null,960
NDADM_COD,1990-11,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,390
NDADM_COD,1990-11,170745003,170745003: Diabetic on diet only (finding),5,null,25
NDADM_COD,1990-11,170747006,170747006: Diabetic on insulin (finding),6,null,60
NDADM_COD,1990-11,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,15
NDADM_COD,1990-11,,Other codes (395),99,395,260
NDADM_COD,1990-12,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,525
NDADM_COD,1990-12,73211009,73211009: Diabetes mellitus (disorder),2,null,800
NDADM_COD,1990-12,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,340
NDADM_COD,1990-12,170745003,170745003: Diabetic on diet only (finding),5,null,30
NDADM_COD,1990-12,170747006,170747006: Diabetic on insulin (finding),6,null,35
NDADM_COD,1990-12,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,10
NDADM_COD,1990-12,,Other codes (395),99,395,215
NDADM_COD,1991-01,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,5380
NDADM_COD,1991-01,73211009,73211009: Diabetes mellitus (disorder),2,null,3365
NDADM_COD,1991-01,7.54121E+14,754121000000107: Type II diabetic dietary review (regime/therapy),3,null,10
NDADM_COD,1991-01,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,2395
NDADM_COD,1991-01,170745003,170745003: Diabetic on diet only (finding),5,null,140
NDADM_COD,1991-01,170747006,170747006: Diabetic on insulin (finding),6,null,270
NDADM_COD,1991-01,408409007,408409007: On examination - right eye background diabetic retinopathy (disorder),7,null,10
NDADM_COD,1991-01,408410002,408410002: On examination - left eye background diabetic retinopathy (disorder),8,null,10
NDADM_COD,1991-01,390834004,390834004: Nonproliferative retinopathy due to diabetes mellitus (disorder),9,null,100
NDADM_COD,1991-01,,Other codes (395),99,395,1310
NDADM_COD,1991-02,44054006,44054006: Diabetes mellitus type 2 (disorder),1,null,660
NDADM_COD,1991-02,73211009,73211009: Diabetes mellitus (disorder),2,null,905
NDADM_COD,1991-02,46635009,46635009: Diabetes mellitus type 1 (disorder),4,null,360
NDADM_COD,1991-02,170745003,170745003: Diabetic on diet only (finding),5,null,25
NDADM_COD,1991-02,170747006,170747006: Diabetic on insulin (finding),6,null,60
