column_name,completeness,dataset
ProductionDate,1,mhs203otherattend
archived_on,1,mhs203otherattend
carecontactid_deid,1,mhs203otherattend
orgidprov,1,mhs203otherattend
otherpersoninattend,1,mhs203otherattend
person_id_deid,1,mhs203otherattend
reasonpatientnoimca,0.004,mhs203otherattend
reasonpatientnoimha,0.004,mhs203otherattend
uniqcarecontid_deid,1,mhs203otherattend
uniqmonthid,1,mhs203otherattend
uniqservreqid_deid,1,mhs203otherattend
BatchId,1,mhs204indirectactivity
ProductionDate,1,mhs204indirectactivity
ageatindirectactivity,0.361,mhs204indirectactivity
archived_on,1,mhs204indirectactivity
careproflocalid_deid,0.944,mhs204indirectactivity
careprofteamlocalid_deid,0.954,mhs204indirectactivity
codefind,0.023,mhs204indirectactivity
codeindactprocandprocstatus,0.482,mhs204indirectactivity
durationindirectact,0.936,mhs204indirectactivity
findschemeinuse,0.062,mhs204indirectactivity
indirectactdate,1,mhs204indirectactivity
indirectacttime,0.97,mhs204indirectactivity
mastericd10findingcode,0,mhs204indirectactivity
mastericd10findingdesc,0,mhs204indirectactivity
mastersnomedctfindingcode,0.002,mhs204indirectactivity
mastersnomedctfindingterm,0,mhs204indirectactivity
orgidcomm,0.964,mhs204indirectactivity
orgidprov,1,mhs204indirectactivity
person_id_deid,1,mhs204indirectactivity
servicerequestid_deid,1,mhs204indirectactivity
uniqcareproflocalid_deid,0.918,mhs204indirectactivity
uniqmonthid,1,mhs204indirectactivity
uniqservreqid_deid,1,mhs204indirectactivity
BatchId,1,mhs301groupsession
ProductionDate,1,mhs301groupsession
actloctypecode,0.966,mhs301groupsession
archived_on,1,mhs301groupsession
careproflocalid_deid,0.974,mhs301groupsession
clincontdurofgroupsess,0.987,mhs301groupsession
groupsessdate,1,mhs301groupsession
groupsessid_deid,1,mhs301groupsession
groupsesstype,0.954,mhs301groupsession
numberofgroupsessparticip,0.982,mhs301groupsession
orgidcomm,1,mhs301groupsession
orgidprov,1,mhs301groupsession
servteamtypereftomh,0.471,mhs301groupsession
uniqcareproflocalid_deid,0.798,mhs301groupsession
uniqmonthid,1,mhs301groupsession
BatchId,1,mhs302mhdropincontact
ProductionDate,1,mhs302mhdropincontact
agerepperiodend,0.487,mhs302mhdropincontact
agerepperiodstart,0.487,mhs302mhdropincontact
archived_on,1,mhs302mhdropincontact
carecontactdatemhdropincontact,1,mhs302mhdropincontact
careproflocalid_deid,0.416,mhs302mhdropincontact
consmechanismmh,0.988,mhs302mhdropincontact
endtimedropincontact,0.897,mhs302mhdropincontact
ethniccategory,0.495,mhs302mhdropincontact
ethniccategory2021,0,mhs302mhdropincontact
genderidcode,0.27,mhs302mhdropincontact
gendersameatbirth,0.186,mhs302mhdropincontact
localpatientid_deid,0.485,mhs302mhdropincontact
mhdropincontactid_deid,1,mhs302mhdropincontact
mhdropincontactoutcome,0.725,mhs302mhdropincontact
mhdropincontactservicetype,0.998,mhs302mhdropincontact
orgidprov,1,mhs302mhdropincontact
orgidreceiving,0.189,mhs302mhdropincontact
starttimedropincontact,0.995,mhs302mhdropincontact
uniqcareproflocalid_deid,1,mhs302mhdropincontact
uniqmhdropincontactid_deid,1,mhs302mhdropincontact
uniqmonthid,1,mhs302mhdropincontact
BatchId,1,mhs401mhactperiod
ProductionDate,1,mhs401mhactperiod
archived_on,1,mhs401mhactperiod
enddatemhactlegalstatusclass,0.855,mhs401mhactperiod
endtimemhactlegalstatusclass,0.837,mhs401mhactperiod
expirydatemhactlegalstatusclass,0.819,mhs401mhactperiod
expirytimemhactlegalstatusclass,0.813,mhs401mhactperiod
inacttimemhaperiod,0.145,mhs401mhactperiod
legalstatusclassperiodendreason,0.591,mhs401mhactperiod
legalstatusclassperiodstartreason,0.678,mhs401mhactperiod
legalstatuscode,0.991,mhs401mhactperiod
localpatientid_deid,0.981,mhs401mhactperiod
mentalcat,0.831,mhs401mhactperiod
mhactlegalstatusclassperiodid_deid,1,mhs401mhactperiod
orgidprov,1,mhs401mhactperiod
person_id_deid,1,mhs401mhactperiod
recordenddate,0,mhs401mhactperiod
recordstartdate,1,mhs401mhactperiod
startdatemhactlegalstatusclass,1,mhs401mhactperiod
starttimemhactlegalstatusclass,1,mhs401mhactperiod
uniqmhactepisodeid_deid,1,mhs401mhactperiod
uniqmonthid,1,mhs401mhactperiod
BatchId,1,mhs402respclinicianassignperiod
ProductionDate,1,mhs402respclinicianassignperiod
archived_on,1,mhs402respclinicianassignperiod
careproflocalid_deid,1,mhs402respclinicianassignperiod
enddaterespclinassign,0.654,mhs402respclinicianassignperiod
mhactlegalstatusclassperiodid_deid,1,mhs402respclinicianassignperiod
orgidprov,1,mhs402respclinicianassignperiod
person_id_deid,1,mhs402respclinicianassignperiod
recordenddate,0,mhs402respclinicianassignperiod
recordstartdate,1,mhs402respclinicianassignperiod
startdaterespclinassign,1,mhs402respclinicianassignperiod
uniqcareproflocalid_deid,0.879,mhs402respclinicianassignperiod
uniqmhactepisodeid_deid,1,mhs402respclinicianassignperiod
uniqmonthid,1,mhs402respclinicianassignperiod
BatchId,1,mhs403conditionaldischarge
ProductionDate,1,mhs403conditionaldischarge
absdischresp,0.988,mhs403conditionaldischarge
archived_on,1,mhs403conditionaldischarge
conddischendreason,0.004,mhs403conditionaldischarge
enddatemhconddisch,0.005,mhs403conditionaldischarge
mhactlegalstatusclassperiodid_deid,1,mhs403conditionaldischarge
orgidprov,1,mhs403conditionaldischarge
person_id_deid,1,mhs403conditionaldischarge
recordenddate,0,mhs403conditionaldischarge
recordstartdate,1,mhs403conditionaldischarge
startdatemhconddisch,1,mhs403conditionaldischarge
uniqmhactepisodeid_deid,1,mhs403conditionaldischarge
uniqmonthid,1,mhs403conditionaldischarge
BatchId,1,mhs404commtreatorder
ProductionDate,1,mhs404commtreatorder
archived_on,1,mhs404commtreatorder
commtreatordendreason,0.037,mhs404commtreatorder
enddatecommtreatord,0.146,mhs404commtreatorder
expirydatecommtreatord,0.993,mhs404commtreatorder
mhactlegalstatusclassperiodid_deid,1,mhs404commtreatorder
orgidprov,1,mhs404commtreatorder
person_id_deid,1,mhs404commtreatorder
recordenddate,0,mhs404commtreatorder
recordstartdate,1,mhs404commtreatorder
startdatecommtreatord,1,mhs404commtreatorder
uniqmhactepisodeid_deid,1,mhs404commtreatorder
uniqmonthid,1,mhs404commtreatorder
BatchId,1,mhs405commtreatorderrecall
ProductionDate,1,mhs405commtreatorderrecall
archived_on,1,mhs405commtreatorderrecall
enddatecommtreatordrecall,0.009,mhs405commtreatorderrecall
endtimecommtreatordrecall,0.009,mhs405commtreatorderrecall
mhactlegalstatusclassperiodid_deid,1,mhs405commtreatorderrecall
orgidprov,1,mhs405commtreatorderrecall
person_id_deid,1,mhs405commtreatorderrecall
recordenddate,0,mhs405commtreatorderrecall
recordstartdate,1,mhs405commtreatorderrecall
startdatecommtreatordrecall,1,mhs405commtreatorderrecall
starttimecommtreatordrecall,1,mhs405commtreatorderrecall
uniqmhactepisodeid_deid,1,mhs405commtreatorderrecall
uniqmonthid,1,mhs405commtreatorderrecall
BatchId,1,mhs501hospprovspell
ProductionDate,1,mhs501hospprovspell
archived_on,1,mhs501hospprovspell
decidedtoadmitdate,0.087,mhs501hospprovspell
decidedtoadmittime,0.078,mhs501hospprovspell
destofdischhospprovspell,0.886,mhs501hospprovspell
dischdatehospprovspell,0.931,mhs501hospprovspell
dischtimehospprovspell,0.891,mhs501hospprovspell
estimateddischdatehospprovspell,0.378,mhs501hospprovspell
hospprovspellid_deid,1,mhs501hospprovspell
inacttimehps,0.069,mhs501hospprovspell
losdischhosspell,0.552,mhs501hospprovspell
loshosspelleorp,0.596,mhs501hospprovspell
methadmmhhospprovspell,0.946,mhs501hospprovspell
methofdischmhhospprovspell,0.899,mhs501hospprovspell
orgidprov,1,mhs501hospprovspell
person_id_deid,1,mhs501hospprovspell
planneddestdisch,0.185,mhs501hospprovspell
planneddischdatehospprovspell,0.219,mhs501hospprovspell
postcodedistrictdischdest,0.16,mhs501hospprovspell
postcodedistrictmainvisitor,0.055,mhs501hospprovspell
recordenddate,0,mhs501hospprovspell
recordstartdate,1,mhs501hospprovspell
servicerequestid_deid,1,mhs501hospprovspell
sourceadmmhhospprovspell,0.933,mhs501hospprovspell
startdatehospprovspell,1,mhs501hospprovspell
starttimehospprovspell,0.951,mhs501hospprovspell
timeestdischdate,0.358,mhs501hospprovspell
timeplandischdate,0.148,mhs501hospprovspell
transformingcarecategory,0.005,mhs501hospprovspell
transformingcareind,0.086,mhs501hospprovspell
uniqhospprovspellid_deid,1,mhs501hospprovspell
uniqmonthid,1,mhs501hospprovspell
uniqservreqid_deid,1,mhs501hospprovspell
BatchId,1,mhs502wardstay
ProductionDate,1,mhs502wardstay
archived_on,1,mhs502wardstay
beddayswsendrp,0.611,mhs502wardstay
bedtypeadultdischarge,0.611,mhs502wardstay
enddatemhtrialleave,0.052,mhs502wardstay
enddatewardstay,0.944,mhs502wardstay
endtimewardstay,0.868,mhs502wardstay
hospitalbedtypemh,0.658,mhs502wardstay
hospitalbedtypename,0.28,mhs502wardstay
hospprovspellid_deid,1,mhs502wardstay
inacttimews,0.056,mhs502wardstay
intendclincareintencodemh,0.934,mhs502wardstay
lockedwardind,0.617,mhs502wardstay
orgidprov,1,mhs502wardstay
person_id_deid,1,mhs502wardstay
recordenddate,0,mhs502wardstay
recordstartdate,1,mhs502wardstay
specialisedmhservicecode,0.141,mhs502wardstay
specialisedmhservicename,0,mhs502wardstay
startdatewardstay,1,mhs502wardstay
starttimewardstay,0.901,mhs502wardstay
uniqhospprovspellid_deid,1,mhs502wardstay
uniqmonthid,1,mhs502wardstay
uniqservreqid_deid,1,mhs502wardstay
uniqwardstayid_deid,1,mhs502wardstay
wardage,0.543,mhs502wardstay
wardcode,0.589,mhs502wardstay
wardlocdistancehome,0.833,mhs502wardstay
wardsaybedtypeslkup,0.293,mhs502wardstay
wardseclevel,0.93,mhs502wardstay
wardsextypecode,0.986,mhs502wardstay
wardstayid_deid,1,mhs502wardstay
wardstayserviceareasopenendrplda,0.002,mhs502wardstay
wardstayserviceareasstartinginrplda,0,mhs502wardstay
wardtype,0.879,mhs502wardstay
BatchId,1,mhs503assignedcareprof
ProductionDate,1,mhs503assignedcareprof
archived_on,1,mhs503assignedcareprof
careproflocalid_deid,1,mhs503assignedcareprof
enddateasscareprof,0.873,mhs503assignedcareprof
hospprovspellid_deid,1,mhs503assignedcareprof
orgidprov,1,mhs503assignedcareprof
person_id_deid,1,mhs503assignedcareprof
recordenddate,0,mhs503assignedcareprof
recordstartdate,1,mhs503assignedcareprof
startdateasscareprof,1,mhs503assignedcareprof
treatfunccodemh,0.95,mhs503assignedcareprof
uniqcareproflocalid_deid,0.837,mhs503assignedcareprof
uniqhospprovspellid_deid,1,mhs503assignedcareprof
uniqmonthid,1,mhs503assignedcareprof
uniqservreqid_deid,1,mhs503assignedcareprof
BatchId,1,mhs504delayeddischarge
ProductionDate,1,mhs504delayeddischarge
archived_on,1,mhs504delayeddischarge
attribtoindic,0.911,mhs504delayeddischarge
beddaysddrp,0.614,mhs504delayeddischarge
delaydischreason,0.919,mhs504delayeddischarge
enddatedelaydisch,0.802,mhs504delayeddischarge
hospprovspellid_deid,1,mhs504delayeddischarge
orgidprov,1,mhs504delayeddischarge
orgidrespladelaydisch,0.369,mhs504delayeddischarge
person_id_deid,1,mhs504delayeddischarge
recordenddate,0,mhs504delayeddischarge
recordstartdate,1,mhs504delayeddischarge
startdatedelaydisch,1,mhs504delayeddischarge
uniqhospprovspellid_deid,1,mhs504delayeddischarge
uniqmonthid,1,mhs504delayeddischarge
uniqservreqid_deid,1,mhs504delayeddischarge
BatchId,1,mhs505restrictiveinterventinc
ProductionDate,1,mhs505restrictiveinterventinc
archived_on,1,mhs505restrictiveinterventinc
enddaterestrictiveintinc,0.92,mhs505restrictiveinterventinc
endtimerestrictiveintinc,0.863,mhs505restrictiveinterventinc
hospprovspellid_deid,1,mhs505restrictiveinterventinc
orgidprov,1,mhs505restrictiveinterventinc
person_id_deid,1,mhs505restrictiveinterventinc
recordenddate,0,mhs505restrictiveinterventinc
recordstartdate,1,mhs505restrictiveinterventinc
restrictiveintincid_deid,1,mhs505restrictiveinterventinc
restrictiveintpireviewheldcarepers,0.698,mhs505restrictiveinterventinc
restrictiveintpireviewheldpat,0.725,mhs505restrictiveinterventinc
restrictiveintpireviewnotheldreaspat,0.323,mhs505restrictiveinterventinc
restrictiveintreason,0.834,mhs505restrictiveinterventinc
startdaterestrictiveintinc,1,mhs505restrictiveinterventinc
starttimerestrictiveintinc,0.962,mhs505restrictiveinterventinc
uniqhospprovspellid_deid,1,mhs505restrictiveinterventinc
uniqmonthid,1,mhs505restrictiveinterventinc
uniqservreqid_deid,1,mhs505restrictiveinterventinc
BatchId,1,mhs506assault
ProductionDate,1,mhs506assault
archived_on,1,mhs506assault
dateassault,1,mhs506assault
orgidprov,1,mhs506assault
person_id_deid,1,mhs506assault
uniqhospprovspellid_deid,1,mhs506assault
uniqmonthid,1,mhs506assault
uniqservreqid_deid,1,mhs506assault
uniqwardstayid_deid,1,mhs506assault
wardstayid_deid,1,mhs506assault
BatchId,1,mhs507selfharm
ProductionDate,1,mhs507selfharm
archived_on,1,mhs507selfharm
dateselfharm,1,mhs507selfharm
orgidprov,1,mhs507selfharm
person_id_deid,1,mhs507selfharm
uniqhospprovspellid_deid,1,mhs507selfharm
uniqmonthid,1,mhs507selfharm
uniqservreqid_deid,1,mhs507selfharm
uniqwardstayid_deid,1,mhs507selfharm
wardstayid_deid,1,mhs507selfharm
BatchId,1,mhs509homeleave
ProductionDate,1,mhs509homeleave
archived_on,1,mhs509homeleave
enddatehomeleave,0.983,mhs509homeleave
endtimehomeleave,0.955,mhs509homeleave
homeleavedaysendrp,0.49,mhs509homeleave
orgidprov,1,mhs509homeleave
person_id_deid,1,mhs509homeleave
recordenddate,0,mhs509homeleave
recordstartdate,1,mhs509homeleave
startdatehomeleave,1,mhs509homeleave
starttimehomeleave,0.971,mhs509homeleave
uniqhospprovspellid_deid,1,mhs509homeleave
uniqmonthid,1,mhs509homeleave
uniqservreqid_deid,1,mhs509homeleave
uniqwardstayid_deid,1,mhs509homeleave
wardstayid_deid,1,mhs509homeleave
BatchId,1,mhs510leaveofabsence
ProductionDate,1,mhs510leaveofabsence
archived_on,1,mhs510leaveofabsence
enddatemhleaveabs,0.993,mhs510leaveofabsence
endtimemhleaveabs,0.991,mhs510leaveofabsence
escortedleaveindicator,0.626,mhs510leaveofabsence
loadaysrp,0.547,mhs510leaveofabsence
mhleaveabsendreason,0.911,mhs510leaveofabsence
orgidprov,1,mhs510leaveofabsence
person_id_deid,1,mhs510leaveofabsence
recordenddate,0,mhs510leaveofabsence
recordstartdate,1,mhs510leaveofabsence
startdatemhleaveabs,1,mhs510leaveofabsence
starttimemhleaveabs,0.997,mhs510leaveofabsence
uniqhospprovspellid_deid,1,mhs510leaveofabsence
uniqmonthid,1,mhs510leaveofabsence
uniqservreqid_deid,1,mhs510leaveofabsence
uniqwardstayid_deid,1,mhs510leaveofabsence
wardstayid_deid,1,mhs510leaveofabsence
BatchId,1,mhs511absencewithoutleave
ProductionDate,1,mhs511absencewithoutleave
archived_on,1,mhs511absencewithoutleave
awoldaysendrp,0.611,mhs511absencewithoutleave
enddatemhabswoleave,0.809,mhs511absencewithoutleave
endtimemhabswoleave,0.764,mhs511absencewithoutleave
mhabswoleaveendreason,0.937,mhs511absencewithoutleave
orgidprov,1,mhs511absencewithoutleave
person_id_deid,1,mhs511absencewithoutleave
recordenddate,0,mhs511absencewithoutleave
recordstartdate,1,mhs511absencewithoutleave
startdatemhabswoleave,1,mhs511absencewithoutleave
starttimemhabswoleave,0.719,mhs511absencewithoutleave
uniqhospprovspellid_deid,1,mhs511absencewithoutleave
uniqmonthid,1,mhs511absencewithoutleave
uniqservreqid_deid,1,mhs511absencewithoutleave
uniqwardstayid_deid,1,mhs511absencewithoutleave
wardstayid_deid,1,mhs511absencewithoutleave
BatchId,1,mhs512hospspellcommassper
ProductionDate,1,mhs512hospspellcommassper
archived_on,1,mhs512hospspellcommassper
enddateorgcodecomm,0.73,mhs512hospspellcommassper
hospprovspellid_deid,1,mhs512hospspellcommassper
orgidcomm,1,mhs512hospspellcommassper
orgidprov,1,mhs512hospspellcommassper
person_id_deid,1,mhs512hospspellcommassper
recordenddate,0,mhs512hospspellcommassper
recordstartdate,1,mhs512hospspellcommassper
startdateorgcodecomm,1,mhs512hospspellcommassper
uniqhospprovspellid_deid,1,mhs512hospspellcommassper
uniqmonthid,1,mhs512hospspellcommassper
uniqservreqid_deid,1,mhs512hospspellcommassper
BatchId,1,mhs513substancemisuse
ProductionDate,1,mhs513substancemisuse
archived_on,1,mhs513substancemisuse
orgidprov,1,mhs513substancemisuse
person_id_deid,1,mhs513substancemisuse
substancemisuse,1,mhs513substancemisuse
uniqhospprovspellid_deid,1,mhs513substancemisuse
uniqmonthid,1,mhs513substancemisuse
uniqservreqid_deid,1,mhs513substancemisuse
uniqwardstayid_deid,1,mhs513substancemisuse
wardstayid_deid,1,mhs513substancemisuse
BatchId,1,mhs514trialleave
ProductionDate,1,mhs514trialleave
archived_on,1,mhs514trialleave
enddatemhtrialleave,0.976,mhs514trialleave
endtimemhtrialleave,0.967,mhs514trialleave
orgidprov,1,mhs514trialleave
person_id_deid,1,mhs514trialleave
recordenddate,0,mhs514trialleave
recordstartdate,1,mhs514trialleave
startdatemhtrialleave,1,mhs514trialleave
starttimemhtrialleave,0.977,mhs514trialleave
uniqhospprovspellid_deid,1,mhs514trialleave
uniqmonthid,1,mhs514trialleave
uniqservreqid_deid,1,mhs514trialleave
uniqwardstayid_deid,1,mhs514trialleave
wardstayid_deid,1,mhs514trialleave
BatchId,1,mhs515restrictiveinterventtype
ProductionDate,1,mhs515restrictiveinterventtype
archived_on,1,mhs515restrictiveinterventtype
enddaterestrictiveinttype,0.966,mhs515restrictiveinterventtype
endtimerestrictiveinttype,0.922,mhs515restrictiveinterventtype
orgidprov,1,mhs515restrictiveinterventtype
person_id_deid,1,mhs515restrictiveinterventtype
recordenddate,0,mhs515restrictiveinterventtype
recordstartdate,1,mhs515restrictiveinterventtype
restraintinjurycarepers,0.842,mhs515restrictiveinterventtype
restraintinjuryotherpers,0.814,mhs515restrictiveinterventtype
restraintinjurypatient,0.884,mhs515restrictiveinterventtype
restrictiveintincid_deid,1,mhs515restrictiveinterventtype
restrictiveinttype,0.986,mhs515restrictiveinterventtype
restrictiveinttypeid_deid,1,mhs515restrictiveinterventtype
startdaterestrictiveinttype,1,mhs515restrictiveinterventtype
starttimerestrictiveinttype,0.946,mhs515restrictiveinterventtype
uniqhospprovspellid_deid,1,mhs515restrictiveinterventtype
uniqmonthid,1,mhs515restrictiveinterventtype
uniqservreqid_deid,1,mhs515restrictiveinterventtype
BatchId,1,mhs516policeassistancerequest
ProductionDate,1,mhs516policeassistancerequest
archived_on,1,mhs516policeassistancerequest
orgidprov,1,mhs516policeassistancerequest
person_id_deid,1,mhs516policeassistancerequest
policeassistarrdate,0.798,mhs516policeassistancerequest
policeassistarrtime,0.067,mhs516policeassistancerequest
policeassistreqdate,1,mhs516policeassistancerequest
policeassistreqtime,0.271,mhs516policeassistancerequest
policerestraintforceusedind,0.955,mhs516policeassistancerequest
uniqhospprovspellid_deid,1,mhs516policeassistancerequest
uniqmonthid,1,mhs516policeassistancerequest
uniqservreqid_deid,1,mhs516policeassistancerequest
uniqwardstayid_deid,1,mhs516policeassistancerequest
wardstayid_deid,1,mhs516policeassistancerequest
BatchId,1,mhs517smhexceptionalpackofcare
ProductionDate,1,mhs517smhexceptionalpackofcare
archived_on,1,mhs517smhexceptionalpackofcare
enddatesmhepc,0.974,mhs517smhexceptionalpackofcare
hospprovspellid_deid,1,mhs517smhexceptionalpackofcare
orgidcomm,1,mhs517smhexceptionalpackofcare
orgidprov,1,mhs517smhexceptionalpackofcare
person_id_deid,1,mhs517smhexceptionalpackofcare
recordenddate,0,mhs517smhexceptionalpackofcare
recordstartdate,1,mhs517smhexceptionalpackofcare
smhepccharge,1,mhs517smhexceptionalpackofcare
startdatesmhepc,1,mhs517smhexceptionalpackofcare
uniqhospprovspellid_deid,1,mhs517smhexceptionalpackofcare
uniqmonthid,1,mhs517smhexceptionalpackofcare
uniqservreqid_deid,1,mhs517smhexceptionalpackofcare
BatchId,1,mhs601medhistprevdiag
ProductionDate,1,mhs601medhistprevdiag
archived_on,1,mhs601medhistprevdiag
codeddiagtimestamp,0.982,mhs601medhistprevdiag
diagschemeinuse,1,mhs601medhistprevdiag
localpatientid_deid,0.986,mhs601medhistprevdiag
mastericd10prevdiagcode,0,mhs601medhistprevdiag
mastericd10prevdiagdesc,0,mhs601medhistprevdiag
mastersnomedctprevdiagcode,0,mhs601medhistprevdiag
mastersnomedctprevdiagterm,0,mhs601medhistprevdiag
orgidprov,1,mhs601medhistprevdiag
person_id_deid,1,mhs601medhistprevdiag
uniqmonthid,1,mhs601medhistprevdiag
BatchId,1,mhs603provdiag
ProductionDate,1,mhs603provdiag
archived_on,1,mhs603provdiag
codedprovdiagtimestamp,0.986,mhs603provdiag
diagschemeinuse,1,mhs603provdiag
mastericd10provdiagcode,0,mhs603provdiag
mastericd10provdiagdesc,0,mhs603provdiag
mastersnomedctprovdiagcode,0.075,mhs603provdiag
mastersnomedctprovdiagterm,0,mhs603provdiag
orgidprov,1,mhs603provdiag
person_id_deid,1,mhs603provdiag
recordenddate,0,mhs603provdiag
recordstartdate,1,mhs603provdiag
servicerequestid_deid,1,mhs603provdiag
uniqmonthid,1,mhs603provdiag
uniqservreqid_deid,1,mhs603provdiag
BatchId,1,mhs604primdiag
ProductionDate,1,mhs604primdiag
archived_on,1,mhs604primdiag
codeddiagtimestamp,0.989,mhs604primdiag
diagschemeinuse,1,mhs604primdiag
mastericd10primdiagcode,0,mhs604primdiag
mastericd10primdiagdesc,0,mhs604primdiag
mastersnomedctprimdiagcode,0.005,mhs604primdiag
mastersnomedctprimdiagterm,0,mhs604primdiag
orgidprov,1,mhs604primdiag
person_id_deid,1,mhs604primdiag
recordenddate,0,mhs604primdiag
recordstartdate,1,mhs604primdiag
servicerequestid_deid,1,mhs604primdiag
uniqmonthid,1,mhs604primdiag
uniqservreqid_deid,1,mhs604primdiag
BatchId,1,mhs605secdiag
ProductionDate,1,mhs605secdiag
archived_on,1,mhs605secdiag
codeddiagtimestamp,0.998,mhs605secdiag
diagschemeinuse,1,mhs605secdiag
mastericd10secdiagcode,0,mhs605secdiag
mastericd10secdiagdesc,0,mhs605secdiag
mastersnomedctsecdiagcode,0.005,mhs605secdiag
mastersnomedctsecdiagterm,0,mhs605secdiag
orgidprov,1,mhs605secdiag
person_id_deid,1,mhs605secdiag
recordenddate,0,mhs605secdiag
recordstartdate,1,mhs605secdiag
servicerequestid_deid,1,mhs605secdiag
uniqmonthid,1,mhs605secdiag
uniqservreqid_deid,1,mhs605secdiag
BatchId,1,mhs606codedscoreassessmentrefer
ProductionDate,1,mhs606codedscoreassessmentrefer
ageassesstoolrefercompdate,1,mhs606codedscoreassessmentrefer
archived_on,1,mhs606codedscoreassessmentrefer
asstoolcomptimestamp,1,mhs606codedscoreassessmentrefer
careproflocalid_deid,0.733,mhs606codedscoreassessmentrefer
orgidprov,1,mhs606codedscoreassessmentrefer
person_id_deid,1,mhs606codedscoreassessmentrefer
persscore,1,mhs606codedscoreassessmentrefer
servicerequestid_deid,1,mhs606codedscoreassessmentrefer
uniqcareproflocalid_deid,0.913,mhs606codedscoreassessmentrefer
uniqmonthid,1,mhs606codedscoreassessmentrefer
uniqservreqid_deid,1,mhs606codedscoreassessmentrefer
BatchId,1,mhs607codedscoreassessmentact
ProductionDate,1,mhs607codedscoreassessmentact
ageassesstoolcont,0.007,mhs607codedscoreassessmentact
archived_on,1,mhs607codedscoreassessmentact
careactid_deid,1,mhs607codedscoreassessmentact
orgidprov,1,mhs607codedscoreassessmentact
person_id_deid,1,mhs607codedscoreassessmentact
persscore,1,mhs607codedscoreassessmentact
uniqcareactid_deid,1,mhs607codedscoreassessmentact
uniqcarecontid_deid,1,mhs607codedscoreassessmentact
uniqmonthid,1,mhs607codedscoreassessmentact
uniqservreqid_deid,1,mhs607codedscoreassessmentact
BatchId,NaN,mhs608anonselfassess
ProductionDate,NaN,mhs608anonselfassess
actloctypecode,NaN,mhs608anonselfassess
archived_on,NaN,mhs608anonselfassess
asstoolcomptimestamp,NaN,mhs608anonselfassess
orgidcomm,NaN,mhs608anonselfassess
orgidprov,NaN,mhs608anonselfassess
persscore,NaN,mhs608anonselfassess
uniqmonthid,NaN,mhs608anonselfassess
BatchId,1,mhs701cpacareepisode
ProductionDate,1,mhs701cpacareepisode
archived_on,1,mhs701cpacareepisode
cpaepisodeid_deid,1,mhs701cpacareepisode
enddatecpa,0.426,mhs701cpacareepisode
localpatientid_deid,0.969,mhs701cpacareepisode
orgidprov,1,mhs701cpacareepisode
person_id_deid,1,mhs701cpacareepisode
recordenddate,0,mhs701cpacareepisode
recordstartdate,1,mhs701cpacareepisode
startdatecpa,1,mhs701cpacareepisode
uniqcpaepisodeid_deid,1,mhs701cpacareepisode
uniqmonthid,1,mhs701cpacareepisode
BatchId,1,mhs702cpareview
ProductionDate,1,mhs702cpareview
archived_on,1,mhs702cpareview
careproflocalid_deid,0.926,mhs702cpareview
cpaepisodeid_deid,1,mhs702cpareview
cpareviewdate,1,mhs702cpareview
orgidprov,1,mhs702cpareview
person_id_deid,1,mhs702cpareview
uniqcareproflocalid_deid,0.656,mhs702cpareview
uniqcpaepisodeid_deid,1,mhs702cpareview
uniqmonthid,1,mhs702cpareview
BatchId,1,mhs801clustertool
ProductionDate,1,mhs801clustertool
amhcareclustcodeinit,0.83,mhs801clustertool
archived_on,1,mhs801clustertool
asstoolcompdate,1,mhs801clustertool
asstoolcomptime,0.778,mhs801clustertool
clustcat,1,mhs801clustertool
clustid_deid,1,mhs801clustertool
clusttoolassreason,0.917,mhs801clustertool
fldcareclustinit,0,mhs801clustertool
ldcareclustinit,0,mhs801clustertool
localpatientid_deid,0.98,mhs801clustertool
mhcareclustersuperclass,0.907,mhs801clustertool
orgidprov,1,mhs801clustertool
person_id_deid,1,mhs801clustertool
uniqclustid_deid,1,mhs801clustertool
uniqmonthid,1,mhs801clustertool
BatchId,1,mhs802clusterassess
ProductionDate,1,mhs802clusterassess
archived_on,1,mhs802clusterassess
clustid_deid,1,mhs802clusterassess
orgidprov,1,mhs802clusterassess
person_id_deid,1,mhs802clusterassess
persscore,1,mhs802clusterassess
recordenddate,0,mhs802clusterassess
recordstartdate,1,mhs802clusterassess
uniqclustid_deid,1,mhs802clusterassess
uniqmonthid,1,mhs802clusterassess
BatchId,1,mhs803carecluster
ProductionDate,1,mhs803carecluster
amhcareclustcodefin,0.953,mhs803carecluster
archived_on,1,mhs803carecluster
camhneedsbasedgroupingcode,0.024,mhs803carecluster
clusterdaysrp,0.824,mhs803carecluster
clusterendrpflag,0.824,mhs803carecluster
clusteropenendrpflag,0.824,mhs803carecluster
clusterstartrpflag,0.824,mhs803carecluster
clustid_deid,1,mhs803carecluster
enddatecareclust,0.481,mhs803carecluster
endtimecareclust,0.404,mhs803carecluster
fldcareclustcodefin,0,mhs803carecluster
fmhcareclustcodefin,0,mhs803carecluster
inacttimecc,0.519,mhs803carecluster
ldcareclustcodefin,0,mhs803carecluster
orgidprov,1,mhs803carecluster
person_id_deid,1,mhs803carecluster
recordenddate,0,mhs803carecluster
recordstartdate,1,mhs803carecluster
startdatecareclust,1,mhs803carecluster
starttimecareclust,0.882,mhs803carecluster
uniqclustid_deid,1,mhs803carecluster
uniqmonthid,1,mhs803carecluster
