column_name,completeness,dataset
bestmatch,0.929,lowlat_cc_all_years
bressupdays,0.223,lowlat_cc_all_years
ccadmisorc,0.164,lowlat_cc_all_years
ccadmitype,0.161,lowlat_cc_all_years
ccapcrel,1,lowlat_cc_all_years
ccdisdate,0.953,lowlat_cc_all_years
ccdisdest,0.145,lowlat_cc_all_years
ccdisloc,0.153,lowlat_cc_all_years
ccdisrdydate,0.126,lowlat_cc_all_years
ccdisrdytime,0.125,lowlat_cc_all_years
ccdisstat,0.15,lowlat_cc_all_years
ccdistime,0.953,lowlat_cc_all_years
cclev2days,0.226,lowlat_cc_all_years
cclev3days,0.223,lowlat_cc_all_years
ccsorcloc,0.162,lowlat_cc_all_years
ccstartdate,1,lowlat_cc_all_years
ccstarttime,0.98,lowlat_cc_all_years
ccunitfun,1,lowlat_cc_all_years
cds_message_version_number,1,lowlat_cc_all_years
dermsupdays,0.221,lowlat_cc_all_years
disdate,0.919,lowlat_cc_all_years
epiend,1,lowlat_cc_all_years
epistart,1,lowlat_cc_all_years
epistat,1,lowlat_cc_all_years
epitype,1,lowlat_cc_all_years
gisupdays,0.197,lowlat_cc_all_years
liversupdays,0.221,lowlat_cc_all_years
neurosupdays,0.222,lowlat_cc_all_years
orgsupmax,0.207,lowlat_cc_all_years
procode3,1,lowlat_cc_all_years
pseudo_cckey,1,lowlat_cc_all_years
rensupdays,0.222,lowlat_cc_all_years
spellno,0.457,lowlat_cc_all_years
susrecid,1,lowlat_cc_all_years
unitbedconfig,0.17,lowlat_cc_all_years
ACCESSIBLE_INFORMATION_PROFESSIONAL_REQUIRED,0.478,lowlat_ecds_all_years
ACCOMMODATION_STATUS,0.332,lowlat_ecds_all_years
ACUITY,0.818,lowlat_ecds_all_years
AGE_AT_CDS_ACTIVITY_DATE,1,lowlat_ecds_all_years
ARRIVAL_DATE,1,lowlat_ecds_all_years
ARRIVAL_MODE,0.946,lowlat_ecds_all_years
ARRIVAL_TIME,1,lowlat_ecds_all_years
ASSESSMENT_DATE,0.907,lowlat_ecds_all_years
ASSESSMENT_TIME,0.905,lowlat_ecds_all_years
ATTENDANCE_CATEGORY,0.961,lowlat_ecds_all_years
ATTENDANCE_SOURCE,0.898,lowlat_ecds_all_years
ATTENDANCE_SOURCE_ORGANISATION,0.21,lowlat_ecds_all_years
CARE_PROFESSIONAL_TIER_1,0.396,lowlat_ecds_all_years
CARE_PROFESSIONAL_TIER_10,0.001,lowlat_ecds_all_years
CARE_PROFESSIONAL_TIER_2,0.17,lowlat_ecds_all_years
CARE_PROFESSIONAL_TIER_3,0.075,lowlat_ecds_all_years
CARE_PROFESSIONAL_TIER_4,0.034,lowlat_ecds_all_years
CARE_PROFESSIONAL_TIER_5,0.017,lowlat_ecds_all_years
CARE_PROFESSIONAL_TIER_6,0.009,lowlat_ecds_all_years
CARE_PROFESSIONAL_TIER_7,0.004,lowlat_ecds_all_years
CARE_PROFESSIONAL_TIER_8,0.002,lowlat_ecds_all_years
CARE_PROFESSIONAL_TIER_9,0.001,lowlat_ecds_all_years
CHIEF_COMPLAINT,0.793,lowlat_ecds_all_years
CHIEF_COMPLAINT_EXTENDED_CODE,0.025,lowlat_ecds_all_years
COMMISSIONER,1,lowlat_ecds_all_years
COMMISSIONER_REFERENCE_NUMBER,0.488,lowlat_ecds_all_years
COMMISSIONING_SERIAL_NUMBER,0.718,lowlat_ecds_all_years
COMORBIDITIES_1,0.033,lowlat_ecds_all_years
COMORBIDITIES_10,0.001,lowlat_ecds_all_years
COMORBIDITIES_2,0.015,lowlat_ecds_all_years
COMORBIDITIES_3,0.008,lowlat_ecds_all_years
COMORBIDITIES_4,0.004,lowlat_ecds_all_years
COMORBIDITIES_5,0.003,lowlat_ecds_all_years
COMORBIDITIES_6,0.002,lowlat_ecds_all_years
COMORBIDITIES_7,0.001,lowlat_ecds_all_years
COMORBIDITIES_8,0.001,lowlat_ecds_all_years
COMORBIDITIES_9,0.001,lowlat_ecds_all_years
CONCLUSION_DATE,0.502,lowlat_ecds_all_years
CONCLUSION_TIME,0.506,lowlat_ecds_all_years
CONVEYING_AMBULANCE_TRUST,0.129,lowlat_ecds_all_years
DECIDED_TO_ADMIT_DATE,0.179,lowlat_ecds_all_years
DECIDED_TO_ADMIT_TIME,0.18,lowlat_ecds_all_years
DEPARTMENT_TYPE,1,lowlat_ecds_all_years
DEPARTURE_DATE,0.987,lowlat_ecds_all_years
DEPARTURE_TIME,0.992,lowlat_ecds_all_years
DIAGNOSIS_CODE_1,0.698,lowlat_ecds_all_years
DIAGNOSIS_CODE_10,0,lowlat_ecds_all_years
DIAGNOSIS_CODE_11,0,lowlat_ecds_all_years
DIAGNOSIS_CODE_12,0,lowlat_ecds_all_years
DIAGNOSIS_CODE_2,0.049,lowlat_ecds_all_years
DIAGNOSIS_CODE_3,0.007,lowlat_ecds_all_years
DIAGNOSIS_CODE_4,0.002,lowlat_ecds_all_years
DIAGNOSIS_CODE_5,0.001,lowlat_ecds_all_years
DIAGNOSIS_CODE_6,0,lowlat_ecds_all_years
DIAGNOSIS_CODE_7,0,lowlat_ecds_all_years
DIAGNOSIS_CODE_8,0,lowlat_ecds_all_years
DIAGNOSIS_CODE_9,0,lowlat_ecds_all_years
DIAGNOSIS_QUALIFIER_1,0.76,lowlat_ecds_all_years
DIAGNOSIS_QUALIFIER_10,0,lowlat_ecds_all_years
DIAGNOSIS_QUALIFIER_11,0,lowlat_ecds_all_years
DIAGNOSIS_QUALIFIER_12,0,lowlat_ecds_all_years
DIAGNOSIS_QUALIFIER_2,0.055,lowlat_ecds_all_years
DIAGNOSIS_QUALIFIER_3,0.009,lowlat_ecds_all_years
DIAGNOSIS_QUALIFIER_4,0.002,lowlat_ecds_all_years
DIAGNOSIS_QUALIFIER_5,0.001,lowlat_ecds_all_years
DIAGNOSIS_QUALIFIER_6,0,lowlat_ecds_all_years
DIAGNOSIS_QUALIFIER_7,0,lowlat_ecds_all_years
DIAGNOSIS_QUALIFIER_8,0,lowlat_ecds_all_years
DIAGNOSIS_QUALIFIER_9,0,lowlat_ecds_all_years
DISCHARGE_DESTINATION,0.826,lowlat_ecds_all_years
DISCHARGE_FOLLOW_UP,0.642,lowlat_ecds_all_years
DISCHARGE_INFORMATION_GIVEN,0.055,lowlat_ecds_all_years
DISCHARGE_STATUS,0.881,lowlat_ecds_all_years
DRUG_ALCOHOL_CODE_1,0.003,lowlat_ecds_all_years
DRUG_ALCOHOL_CODE_2,0,lowlat_ecds_all_years
DRUG_ALCOHOL_CODE_3,0,lowlat_ecds_all_years
DRUG_ALCOHOL_CODE_4,0,lowlat_ecds_all_years
ECDSKEY,1,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_1,0.396,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_10,0.001,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_2,0.17,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_3,0.075,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_4,0.034,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_5,0.017,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_6,0.009,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_7,0.004,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_8,0.002,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_9,0.001,lowlat_ecds_all_years
INJURY_ACTIVITY_STATUS,0.05,lowlat_ecds_all_years
INJURY_ACTIVITY_TYPE,0.055,lowlat_ecds_all_years
INJURY_DATE,0.362,lowlat_ecds_all_years
INJURY_INTENT,0.182,lowlat_ecds_all_years
INJURY_MECHANISM,0.079,lowlat_ecds_all_years
INJURY_TIME,0.362,lowlat_ecds_all_years
INTERCHANGE_SENDER,1,lowlat_ecds_all_years
INTERPRETER_LANGUAGE,0.012,lowlat_ecds_all_years
INVESTIGATION_CODE_1,0.702,lowlat_ecds_all_years
INVESTIGATION_CODE_10,0.067,lowlat_ecds_all_years
INVESTIGATION_CODE_11,0.046,lowlat_ecds_all_years
INVESTIGATION_CODE_12,0.033,lowlat_ecds_all_years
INVESTIGATION_CODE_2,0.378,lowlat_ecds_all_years
INVESTIGATION_CODE_3,0.32,lowlat_ecds_all_years
INVESTIGATION_CODE_4,0.284,lowlat_ecds_all_years
INVESTIGATION_CODE_5,0.247,lowlat_ecds_all_years
INVESTIGATION_CODE_6,0.205,lowlat_ecds_all_years
INVESTIGATION_CODE_7,0.162,lowlat_ecds_all_years
INVESTIGATION_CODE_8,0.124,lowlat_ecds_all_years
INVESTIGATION_CODE_9,0.092,lowlat_ecds_all_years
INVESTIGATION_DATE_1,0.595,lowlat_ecds_all_years
INVESTIGATION_DATE_10,0.063,lowlat_ecds_all_years
INVESTIGATION_DATE_11,0.044,lowlat_ecds_all_years
INVESTIGATION_DATE_12,0.032,lowlat_ecds_all_years
INVESTIGATION_DATE_2,0.341,lowlat_ecds_all_years
INVESTIGATION_DATE_3,0.288,lowlat_ecds_all_years
INVESTIGATION_DATE_4,0.257,lowlat_ecds_all_years
INVESTIGATION_DATE_5,0.224,lowlat_ecds_all_years
INVESTIGATION_DATE_6,0.186,lowlat_ecds_all_years
INVESTIGATION_DATE_7,0.148,lowlat_ecds_all_years
INVESTIGATION_DATE_8,0.114,lowlat_ecds_all_years
INVESTIGATION_DATE_9,0.086,lowlat_ecds_all_years
INVESTIGATION_TIME_1,0.578,lowlat_ecds_all_years
INVESTIGATION_TIME_10,0.061,lowlat_ecds_all_years
INVESTIGATION_TIME_11,0.042,lowlat_ecds_all_years
INVESTIGATION_TIME_12,0.031,lowlat_ecds_all_years
INVESTIGATION_TIME_2,0.331,lowlat_ecds_all_years
INVESTIGATION_TIME_3,0.279,lowlat_ecds_all_years
INVESTIGATION_TIME_4,0.25,lowlat_ecds_all_years
INVESTIGATION_TIME_5,0.217,lowlat_ecds_all_years
INVESTIGATION_TIME_6,0.181,lowlat_ecds_all_years
INVESTIGATION_TIME_7,0.143,lowlat_ecds_all_years
INVESTIGATION_TIME_8,0.11,lowlat_ecds_all_years
INVESTIGATION_TIME_9,0.083,lowlat_ecds_all_years
LINE_NUMBER,0.241,lowlat_ecds_all_years
LPI_ORGANISATION_CODE,0.98,lowlat_ecds_all_years
NHS_NUMBER_STATUS_INDICATOR_CODE,0.999,lowlat_ecds_all_years
ORGANISATION_CODE_UBRN,0,lowlat_ecds_all_years
OVERSEAS_VISITOR_CHARGING_CATEGORY,0.366,lowlat_ecds_all_years
PERIOD_END_DATE,0.003,lowlat_ecds_all_years
PERIOD_START_DATE,0.003,lowlat_ecds_all_years
PERIOD_STATUS,0.099,lowlat_ecds_all_years
PERSON_ID_DEID,1,lowlat_ecds_all_years
PLACE_OF_INJURY,0.125,lowlat_ecds_all_years
PRACTICE_CODE_PATIENT_REGISTRATION,0.986,lowlat_ecds_all_years
PREFERRED_SPOKEN_LANGUAGE,0.526,lowlat_ecds_all_years
PRIME_RECIPIENT,0.533,lowlat_ecds_all_years
PROVIDER_CODE,1,lowlat_ecds_all_years
PROVIDER_REFERENCE_NUMBER,0.263,lowlat_ecds_all_years
RECEIVING_SITE,0.169,lowlat_ecds_all_years
REFERRAL_ASSESSMENT_DATE_1,0.053,lowlat_ecds_all_years
REFERRAL_ASSESSMENT_DATE_2,0.003,lowlat_ecds_all_years
REFERRAL_ASSESSMENT_DATE_3,0,lowlat_ecds_all_years
REFERRAL_ASSESSMENT_DATE_4,0,lowlat_ecds_all_years
REFERRAL_ASSESSMENT_TIME_1,0.054,lowlat_ecds_all_years
REFERRAL_ASSESSMENT_TIME_2,0.004,lowlat_ecds_all_years
REFERRAL_ASSESSMENT_TIME_3,0,lowlat_ecds_all_years
REFERRAL_ASSESSMENT_TIME_4,0,lowlat_ecds_all_years
RESIDENCE_CCG,0.955,lowlat_ecds_all_years
SEEN_DATE,0.884,lowlat_ecds_all_years
SEEN_TIME,0.883,lowlat_ecds_all_years
SEQUENCE_NUMBER_1,0.78,lowlat_ecds_all_years
SEQUENCE_NUMBER_10,0,lowlat_ecds_all_years
SEQUENCE_NUMBER_11,0,lowlat_ecds_all_years
SEQUENCE_NUMBER_12,0,lowlat_ecds_all_years
SEQUENCE_NUMBER_2,0.058,lowlat_ecds_all_years
SEQUENCE_NUMBER_3,0.009,lowlat_ecds_all_years
SEQUENCE_NUMBER_4,0.003,lowlat_ecds_all_years
SEQUENCE_NUMBER_5,0.001,lowlat_ecds_all_years
SEQUENCE_NUMBER_6,0,lowlat_ecds_all_years
SEQUENCE_NUMBER_7,0,lowlat_ecds_all_years
SEQUENCE_NUMBER_8,0,lowlat_ecds_all_years
SEQUENCE_NUMBER_9,0,lowlat_ecds_all_years
SERVICE_REQUEST_DATE_1,0.126,lowlat_ecds_all_years
SERVICE_REQUEST_DATE_2,0.013,lowlat_ecds_all_years
SERVICE_REQUEST_DATE_3,0.002,lowlat_ecds_all_years
SERVICE_REQUEST_DATE_4,0,lowlat_ecds_all_years
SERVICE_REQUEST_TIME_1,0.126,lowlat_ecds_all_years
SERVICE_REQUEST_TIME_2,0.013,lowlat_ecds_all_years
SERVICE_REQUEST_TIME_3,0.002,lowlat_ecds_all_years
SERVICE_REQUEST_TIME_4,0,lowlat_ecds_all_years
SITE,1,lowlat_ecds_all_years
STATED_GENDER,0.999,lowlat_ecds_all_years
TREATMENT_CODE_1,0.79,lowlat_ecds_all_years
TREATMENT_CODE_10,0.004,lowlat_ecds_all_years
TREATMENT_CODE_11,0.003,lowlat_ecds_all_years
TREATMENT_CODE_12,0.002,lowlat_ecds_all_years
TREATMENT_CODE_2,0.414,lowlat_ecds_all_years
TREATMENT_CODE_3,0.234,lowlat_ecds_all_years
TREATMENT_CODE_4,0.129,lowlat_ecds_all_years
TREATMENT_CODE_5,0.072,lowlat_ecds_all_years
TREATMENT_CODE_6,0.04,lowlat_ecds_all_years
TREATMENT_CODE_7,0.022,lowlat_ecds_all_years
TREATMENT_CODE_8,0.012,lowlat_ecds_all_years
TREATMENT_CODE_9,0.007,lowlat_ecds_all_years
TREATMENT_DATE_1,0.706,lowlat_ecds_all_years
TREATMENT_DATE_10,0.004,lowlat_ecds_all_years
TREATMENT_DATE_11,0.003,lowlat_ecds_all_years
TREATMENT_DATE_12,0.002,lowlat_ecds_all_years
TREATMENT_DATE_2,0.387,lowlat_ecds_all_years
TREATMENT_DATE_3,0.219,lowlat_ecds_all_years
TREATMENT_DATE_4,0.122,lowlat_ecds_all_years
TREATMENT_DATE_5,0.069,lowlat_ecds_all_years
TREATMENT_DATE_6,0.038,lowlat_ecds_all_years
TREATMENT_DATE_7,0.021,lowlat_ecds_all_years
TREATMENT_DATE_8,0.012,lowlat_ecds_all_years
TREATMENT_DATE_9,0.007,lowlat_ecds_all_years
TREATMENT_FUNCTION_CODE,0.147,lowlat_ecds_all_years
TREATMENT_TIME_1,0.693,lowlat_ecds_all_years
TREATMENT_TIME_10,0.004,lowlat_ecds_all_years
TREATMENT_TIME_11,0.003,lowlat_ecds_all_years
TREATMENT_TIME_12,0.002,lowlat_ecds_all_years
TREATMENT_TIME_2,0.38,lowlat_ecds_all_years
TREATMENT_TIME_3,0.214,lowlat_ecds_all_years
TREATMENT_TIME_4,0.12,lowlat_ecds_all_years
TREATMENT_TIME_5,0.068,lowlat_ecds_all_years
TREATMENT_TIME_6,0.038,lowlat_ecds_all_years
TREATMENT_TIME_7,0.021,lowlat_ecds_all_years
TREATMENT_TIME_8,0.012,lowlat_ecds_all_years
TREATMENT_TIME_9,0.007,lowlat_ecds_all_years
WAITING_TIME_MEASUREMENT_TYPE,0.099,lowlat_ecds_all_years
WITHHELD_IDENTITY_REASON,0,lowlat_ecds_all_years
PERSON_ID_DEID,1,lowlat_op_all_years
WITHHELD_IDENTITY_REASON,0.003,lowlat_op_all_years
activage,1,lowlat_op_all_years
admincat,1,lowlat_op_all_years
appdate,0.381,lowlat_op_all_years
appointment_time,0.812,lowlat_op_all_years
apptage,0.988,lowlat_op_all_years
apptage_calc,0.988,lowlat_op_all_years
apptdate,1,lowlat_op_all_years
atentype,1,lowlat_op_all_years
attended,1,lowlat_op_all_years
attendkey,1,lowlat_op_all_years
babyage,0.002,lowlat_op_all_years
canreg,0.988,lowlat_op_all_years
carersi,1,lowlat_op_all_years
ccg_gp_practice,1,lowlat_op_all_years
ccg_residence,1,lowlat_op_all_years
ccg_responsibility,1,lowlat_op_all_years
ccg_responsibility_origin,1,lowlat_op_all_years
ccg_treatment,1,lowlat_op_all_years
ccg_treatment_origin,1,lowlat_op_all_years
cdsextdate,0.619,lowlat_op_all_years
cdsverprotid,1,lowlat_op_all_years
cr_gp_practice,1,lowlat_op_all_years
cr_residence,1,lowlat_op_all_years
cr_treatment,1,lowlat_op_all_years
currward_ons,1,lowlat_op_all_years
diag_3_01,1,lowlat_op_all_years
diag_3_concat,1,lowlat_op_all_years
diag_4_01,1,lowlat_op_all_years
diag_4_concat,1,lowlat_op_all_years
diag_count,1,lowlat_op_all_years
dnadate,0.638,lowlat_op_all_years
dob_ind,1,lowlat_op_all_years
earldatoff,0.073,lowlat_op_all_years
ethnos,1,lowlat_op_all_years
ethrawl,0.034,lowlat_op_all_years
firstatt,1,lowlat_op_all_years
gortreat,1,lowlat_op_all_years
gpprac,1,lowlat_op_all_years
hes_susrecid,1,lowlat_op_all_years
imd04,0.984,lowlat_op_all_years
imd04c,0.984,lowlat_op_all_years
imd04ed,0.984,lowlat_op_all_years
imd04em,0.984,lowlat_op_all_years
imd04hd,0.984,lowlat_op_all_years
imd04hs,0.984,lowlat_op_all_years
imd04i,0.984,lowlat_op_all_years
imd04ia,0.984,lowlat_op_all_years
imd04ic,0.984,lowlat_op_all_years
imd04le,0.984,lowlat_op_all_years
imd04rk,0.984,lowlat_op_all_years
locclass,1,lowlat_op_all_years
lopatorg,0.994,lowlat_op_all_years
lsoa01,0.988,lowlat_op_all_years
lsoa11,0.988,lowlat_op_all_years
mainspef,1,lowlat_op_all_years
msoa01,0.988,lowlat_op_all_years
msoa11,0.988,lowlat_op_all_years
newnhsno_check,0.995,lowlat_op_all_years
nhsnoind,1,lowlat_op_all_years
nodiags,1,lowlat_op_all_years
noprocs,1,lowlat_op_all_years
operstat,0.948,lowlat_op_all_years
opertn_3_01,1,lowlat_op_all_years
opertn_4_01,1,lowlat_op_all_years
opertn_4_concat,1,lowlat_op_all_years
orgpppid,0.645,lowlat_op_all_years
outcome,1,lowlat_op_all_years
pcfound,1,lowlat_op_all_years
pcon_ons,1,lowlat_op_all_years
pctnhs,0.997,lowlat_op_all_years
pctorig_his,0.468,lowlat_op_all_years
postdist,0.997,lowlat_op_all_years
primerecp,0.995,lowlat_op_all_years
priority,1,lowlat_op_all_years
procode,1,lowlat_op_all_years
procode3,1,lowlat_op_all_years
procode5,1,lowlat_op_all_years
procodet,0.993,lowlat_op_all_years
protype,0.993,lowlat_op_all_years
purcode,1,lowlat_op_all_years
purval,1,lowlat_op_all_years
record_is_valid,1,lowlat_op_all_years
referorg,0.93,lowlat_op_all_years
refsourc,1,lowlat_op_all_years
reqdate,1,lowlat_op_all_years
rescty_ons,1,lowlat_op_all_years
resgor_ons,1,lowlat_op_all_years
resladst_ons,1,lowlat_op_all_years
respct06,0.468,lowlat_op_all_years
rttperend,0.302,lowlat_op_all_years
rttperstart,0.39,lowlat_op_all_years
rttperstat,0.666,lowlat_op_all_years
rururb_ind,0.988,lowlat_op_all_years
sender,1,lowlat_op_all_years
servtype,1,lowlat_op_all_years
sex,1,lowlat_op_all_years
sitetret,0.987,lowlat_op_all_years
stafftyp,1,lowlat_op_all_years
subdate,1,lowlat_op_all_years
sushrg,1,lowlat_op_all_years
sushrgvers,1,lowlat_op_all_years
susspellid,1,lowlat_op_all_years
tretspef,1,lowlat_op_all_years
wait_ind,1,lowlat_op_all_years
waitdays,0.278,lowlat_op_all_years
waiting,0.906,lowlat_op_all_years
ageatbirthmother,1,msds_baby_demographics_all_years
ageatdeathbaby,0.003,msds_baby_demographics_all_years
babyfirstfeeddate,0.659,msds_baby_demographics_all_years
babyfirstfeedindcode,0.857,msds_baby_demographics_all_years
babyfirstfeedtime,0.659,msds_baby_demographics_all_years
birthordermaternitysus,0.993,msds_baby_demographics_all_years
dayofbirthbaby,1,msds_baby_demographics_all_years
dayofdeathbaby,0.003,msds_baby_demographics_all_years
deliverymethodcode,0.998,msds_baby_demographics_all_years
dischargedatebabyhosp,0.901,msds_baby_demographics_all_years
dischargetimebabyhosp,0.899,msds_baby_demographics_all_years
ethniccategorybaby,0.962,msds_baby_demographics_all_years
extractperiodenddate,1,msds_baby_demographics_all_years
extractperiodstartdate,1,msds_baby_demographics_all_years
fetuspresentation,0.978,msds_baby_demographics_all_years
gestationlengthbirth,0.992,msds_baby_demographics_all_years
jobrolecode,0.078,msds_baby_demographics_all_years
meridianofdeathbaby,0.003,msds_baby_demographics_all_years
merofbirthbaby,1,msds_baby_demographics_all_years
monthofbirthbaby,1,msds_baby_demographics_all_years
monthofdeathbaby,0.003,msds_baby_demographics_all_years
msdsv1_5_person_id_baby,0,msds_baby_demographics_all_years
msdsv1_5_person_id_mother,0,msds_baby_demographics_all_years
msdsv1_5_uniquepregid,0,msds_baby_demographics_all_years
neocritcareind,0.398,msds_baby_demographics_all_years
neonataltransferstartdate,1,msds_baby_demographics_all_years
neonataltransferstarttime,0.979,msds_baby_demographics_all_years
nhsnumberstatusbaby,0.98,msds_baby_demographics_all_years
occupationcode,0.086,msds_baby_demographics_all_years
orgcodeprovider,1,msds_baby_demographics_all_years
orgsiteidactualdelivery,0.922,msds_baby_demographics_all_years
orgsiteidadmittingneonatal,0.84,msds_baby_demographics_all_years
person_id_baby_deid,1,msds_baby_demographics_all_years
person_id_mother_deid,1,msds_baby_demographics_all_years
personbirthtimebaby,1,msds_baby_demographics_all_years
persondeathtimebaby,0.003,msds_baby_demographics_all_years
personphensex,1,msds_baby_demographics_all_years
pregoutcome,1,msds_baby_demographics_all_years
profregcode,0.103,msds_baby_demographics_all_years
pseudo_uniquecareprofliddel,0.307,msds_baby_demographics_all_years
pseudo_uniquelabourdeliveryid,1,msds_baby_demographics_all_years
pseudo_uniquelocalfetalid,0.649,msds_baby_demographics_all_years
settingplacebirth,0.887,msds_baby_demographics_all_years
skintoskincontact1hourind,0.944,msds_baby_demographics_all_years
staffgroup,0.133,msds_baby_demographics_all_years
uniqpregid,1,msds_baby_demographics_all_years
validnhsnoflagbaby,1,msds_baby_demographics_all_years
waterdeliveryind,0.914,msds_baby_demographics_all_years
yearofbirthbaby,1,msds_baby_demographics_all_years
yearofdeathbaby,0.003,msds_baby_demographics_all_years
diagnosisandhistory,1,msds_baby_diagnoses_all_years
diagnosisdate,0.944,msds_baby_diagnoses_all_years
diagnosistypebaby,1,msds_baby_diagnoses_all_years
diagscheme,1,msds_baby_diagnoses_all_years
extractperiodenddate,1,msds_baby_diagnoses_all_years
extractperiodstartdate,1,msds_baby_diagnoses_all_years
mastericd10diagnosisandhistorycode,0,msds_baby_diagnoses_all_years
mastericd10diagnosisdesc,0,msds_baby_diagnoses_all_years
mastersnomedctdiagnosisandhistorycode,0,msds_baby_diagnoses_all_years
mastersnomedctdiagnosisterm,0,msds_baby_diagnoses_all_years
msdsv1_5_person_id_baby,0.001,msds_baby_diagnoses_all_years
msdsv1_5_person_id_mother,0.001,msds_baby_diagnoses_all_years
msdsv1_5_uniquepregid,0.001,msds_baby_diagnoses_all_years
orgcodeprovider,1,msds_baby_diagnoses_all_years
person_id_baby_deid,1,msds_baby_diagnoses_all_years
person_id_mother_deid,1,msds_baby_diagnoses_all_years
uniqpregid,1,msds_baby_diagnoses_all_years
ActivityDuration,0.19,msds_care_activities_all_years
AdminCatCode,0.585,msds_care_activities_all_years
AlcoholUnitsPerWeek,0.017,msds_care_activities_all_years
AttendCode,0.766,msds_care_activities_all_years
CCSubject,0.936,msds_care_activities_all_years
CContactDate,1,msds_care_activities_all_years
CContactTime,0.97,msds_care_activities_all_years
COMonReading,0.021,msds_care_activities_all_years
CancelDate,0.002,msds_care_activities_all_years
CancelReason,0.002,msds_care_activities_all_years
CigarettesPerDay,0.002,msds_care_activities_all_years
ConsultType,0.907,msds_care_activities_all_years
ContactDuration,0.446,msds_care_activities_all_years
ExtractPeriodEndDate,1,msds_care_activities_all_years
ExtractPeriodStartDate,1,msds_care_activities_all_years
FetalOrder,0.125,msds_care_activities_all_years
FindingCode,0.283,msds_care_activities_all_years
FindingScheme,0.285,msds_care_activities_all_years
GPTherapyInd,0.939,msds_care_activities_all_years
GestAgeCContactDate,0.999,msds_care_activities_all_years
JobRoleCode,0.127,msds_care_activities_all_years
LocCode,0.665,msds_care_activities_all_years
MSDSv1_5_Person_ID_Mother,0.289,msds_care_activities_all_years
MSDSv1_5_UniquePregID,0.289,msds_care_activities_all_years
MasterICD10FindingCode,0,msds_care_activities_all_years
MasterICD10FindingDesc,0,msds_care_activities_all_years
MasterOPCS4ProcedureCode,0,msds_care_activities_all_years
MasterOPCS4ProcedureDesc,0,msds_care_activities_all_years
MasterSnomedCTFindingCode,0.28,msds_care_activities_all_years
MasterSnomedCTFindingTerm,0.28,msds_care_activities_all_years
MasterSnomedCTObsCode,0.61,msds_care_activities_all_years
MasterSnomedCTObsTerm,0.61,msds_care_activities_all_years
MasterSnomedCTProcedureCode,0.057,msds_care_activities_all_years
MasterSnomedCTProcedureTerm,0.052,msds_care_activities_all_years
Medium,0.921,msds_care_activities_all_years
ObsCode,0.612,msds_care_activities_all_years
ObsScheme,0.613,msds_care_activities_all_years
ObsValue,0.61,msds_care_activities_all_years
OccupationCode,0.121,msds_care_activities_all_years
OrgCodeProvider,1,msds_care_activities_all_years
OrgIDComm,0.932,msds_care_activities_all_years
OrgSiteIDOfTreat,0.8,msds_care_activities_all_years
PersonHeight,0.135,msds_care_activities_all_years
PersonWeight,0.02,msds_care_activities_all_years
Person_ID_Mother_DEID,1,msds_care_activities_all_years
ProcedureCode,0.063,msds_care_activities_all_years
ProcedureScheme,0.065,msds_care_activities_all_years
ProfRegCode,0.132,msds_care_activities_all_years
ReplApptDate,0,msds_care_activities_all_years
ReplApptOffDate,0,msds_care_activities_all_years
SmokingStatus,0.01,msds_care_activities_all_years
StaffGroup,0.42,msds_care_activities_all_years
UCUMUnit,0.595,msds_care_activities_all_years
UniqPregID,1,msds_care_activities_all_years
pseudo_UniqueCareActivityID_Mother,1,msds_care_activities_all_years
pseudo_UniqueCareConID,1,msds_care_activities_all_years
pseudo_UniqueCareProfLID,0.561,msds_care_activities_all_years
pseudo_UniqueLocalFetalID,0.086,msds_care_activities_all_years
pseudo_UniqueTeamLocalID,0.285,msds_care_activities_all_years
AbnormalityDatingUltrasound,0.089,msds_demographics_booking_and_pregnancy_all_years
ActivityOfferDateUltrasound,0.212,msds_demographics_booking_and_pregnancy_all_years
AdmMethCodeMothDelHospProvSpell,0.357,msds_demographics_booking_and_pregnancy_all_years
AgeAtBookingMother,1,msds_demographics_booking_and_pregnancy_all_years
AgeAtDeathMother,0,msds_demographics_booking_and_pregnancy_all_years
AgeAtLabourMother,0.37,msds_demographics_booking_and_pregnancy_all_years
AgeExtractEndDate,1,msds_demographics_booking_and_pregnancy_all_years
AlcoholUnitsBooking,0.01,msds_demographics_booking_and_pregnancy_all_years
AlcoholUnitsPerWeekBand,0.01,msds_demographics_booking_and_pregnancy_all_years
AntePathLevel,0,msds_demographics_booking_and_pregnancy_all_years
AntenatalAppDate,1,msds_demographics_booking_and_pregnancy_all_years
BirthsPerLabandDel,0.466,msds_demographics_booking_and_pregnancy_all_years
