column_name,completeness,dataset
HAS_DISCHARGE_RESPONSIBILITY_1,0.39821917,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_10,0.00068305,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_2,0.16871074,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_3,0.07578819,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_4,0.03464699,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_5,0.01803854,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_6,0.00913772,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_7,0.00463267,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_8,0.00241931,lowlat_ecds_all_years
HAS_DISCHARGE_RESPONSIBILITY_9,0.00122718,lowlat_ecds_all_years
INJURY_ACTIVITY_STATUS,0.05090101,lowlat_ecds_all_years
INJURY_ACTIVITY_TYPE,0.05385201,lowlat_ecds_all_years
INJURY_DATE,0.36275185,lowlat_ecds_all_years
INJURY_INTENT,0.18445491,lowlat_ecds_all_years
INJURY_MECHANISM,0.07773672,lowlat_ecds_all_years
INJURY_TIME,0.36275185,lowlat_ecds_all_years
INTERCHANGE_SENDER,1,lowlat_ecds_all_years
INTERPRETER_LANGUAGE,0.01226712,lowlat_ecds_all_years
INVESTIGATION_CODE_1,0.70491549,lowlat_ecds_all_years
INVESTIGATION_CODE_10,0.06716672,lowlat_ecds_all_years
INVESTIGATION_CODE_11,0.04683208,lowlat_ecds_all_years
INVESTIGATION_CODE_12,0.03385337,lowlat_ecds_all_years
INVESTIGATION_CODE_2,0.37406963,lowlat_ecds_all_years
INVESTIGATION_CODE_3,0.31663734,lowlat_ecds_all_years
INVESTIGATION_CODE_4,0.28263592,lowlat_ecds_all_years
INVESTIGATION_CODE_5,0.24588432,lowlat_ecds_all_years
INVESTIGATION_CODE_6,0.20384677,lowlat_ecds_all_years
INVESTIGATION_CODE_7,0.16116118,lowlat_ecds_all_years
INVESTIGATION_CODE_8,0.12375082,lowlat_ecds_all_years
INVESTIGATION_CODE_9,0.09210454,lowlat_ecds_all_years
INVESTIGATION_DATE_1,0.59713945,lowlat_ecds_all_years
INVESTIGATION_DATE_10,0.06341035,lowlat_ecds_all_years
INVESTIGATION_DATE_11,0.04475361,lowlat_ecds_all_years
INVESTIGATION_DATE_12,0.03280978,lowlat_ecds_all_years
INVESTIGATION_DATE_2,0.3399633,lowlat_ecds_all_years
INVESTIGATION_DATE_3,0.28734625,lowlat_ecds_all_years
INVESTIGATION_DATE_4,0.25687906,lowlat_ecds_all_years
INVESTIGATION_DATE_5,0.22355848,lowlat_ecds_all_years
INVESTIGATION_DATE_6,0.18592885,lowlat_ecds_all_years
INVESTIGATION_DATE_7,0.14785233,lowlat_ecds_all_years
INVESTIGATION_DATE_8,0.11418613,lowlat_ecds_all_years
INVESTIGATION_DATE_9,0.0858401,lowlat_ecds_all_years
INVESTIGATION_TIME_1,0.57926309,lowlat_ecds_all_years
INVESTIGATION_TIME_10,0.06137506,lowlat_ecds_all_years
INVESTIGATION_TIME_11,0.04324347,lowlat_ecds_all_years
INVESTIGATION_TIME_12,0.03173535,lowlat_ecds_all_years
INVESTIGATION_TIME_2,0.3297258,lowlat_ecds_all_years
INVESTIGATION_TIME_3,0.27860616,lowlat_ecds_all_years
INVESTIGATION_TIME_4,0.24918225,lowlat_ecds_all_years
INVESTIGATION_TIME_5,0.21695085,lowlat_ecds_all_years
INVESTIGATION_TIME_6,0.18033787,lowlat_ecds_all_years
INVESTIGATION_TIME_7,0.14329114,lowlat_ecds_all_years
INVESTIGATION_TIME_8,0.11054423,lowlat_ecds_all_years
INVESTIGATION_TIME_9,0.08303121,lowlat_ecds_all_years
LINE_NUMBER,0.24148029,lowlat_ecds_all_years
LPI_ORGANISATION_CODE,0.97849187,lowlat_ecds_all_years
NHS_NUMBER_STATUS_INDICATOR_CODE,0.99904389,lowlat_ecds_all_years
ORGANISATION_CODE_UBRN,0,lowlat_ecds_all_years
OVERSEAS_VISITOR_CHARGING_CATEGORY,0.38856461,lowlat_ecds_all_years
PERIOD_END_DATE,0.0023446,lowlat_ecds_all_years
PERIOD_START_DATE,0.00242785,lowlat_ecds_all_years
PERIOD_STATUS,0.09810604,lowlat_ecds_all_years
PERSON_ID_DEID,0.99999951,lowlat_ecds_all_years
PLACE_OF_INJURY,0.12532782,lowlat_ecds_all_years
PRACTICE_CODE_PATIENT_REGISTRATION,0.98808439,lowlat_ecds_all_years
PREFERRED_SPOKEN_LANGUAGE,0.52768038,lowlat_ecds_all_years
PRIME_RECIPIENT,0.41689406,lowlat_ecds_all_years
PROVIDER_CODE,1,lowlat_ecds_all_years
PROVIDER_REFERENCE_NUMBER,0.26089693,lowlat_ecds_all_years
ProductionDate,1,lowlat_ecds_all_years
RECEIVING_SITE,0.17405208,lowlat_ecds_all_years
REFERRAL_ASSESSMENT_DATE_1,0.0503784,lowlat_ecds_all_years
REFERRAL_ASSESSMENT_DATE_2,0.00344849,lowlat_ecds_all_years
REFERRAL_ASSESSMENT_DATE_3,0.00042765,lowlat_ecds_all_years
REFERRAL_ASSESSMENT_DATE_4,0.00016484,lowlat_ecds_all_years
REFERRAL_ASSESSMENT_TIME_1,0.05048581,lowlat_ecds_all_years
REFERRAL_ASSESSMENT_TIME_2,0.0038994,lowlat_ecds_all_years
REFERRAL_ASSESSMENT_TIME_3,0.00041077,lowlat_ecds_all_years
REFERRAL_ASSESSMENT_TIME_4,0.00016606,lowlat_ecds_all_years
RESIDENCE_CCG,0.95525372,lowlat_ecds_all_years
SEEN_DATE,0.88068953,lowlat_ecds_all_years
SEEN_TIME,0.88010234,lowlat_ecds_all_years
SEQUENCE_NUMBER_1,0.7700617,lowlat_ecds_all_years
SEQUENCE_NUMBER_10,0.00003889,lowlat_ecds_all_years
SEQUENCE_NUMBER_11,0.00002732,lowlat_ecds_all_years
SEQUENCE_NUMBER_12,0.00002121,lowlat_ecds_all_years
SEQUENCE_NUMBER_2,0.05763752,lowlat_ecds_all_years
SEQUENCE_NUMBER_3,0.00920817,lowlat_ecds_all_years
SEQUENCE_NUMBER_4,0.00265059,lowlat_ecds_all_years
SEQUENCE_NUMBER_5,0.00090262,lowlat_ecds_all_years
SEQUENCE_NUMBER_6,0.00044736,lowlat_ecds_all_years
SEQUENCE_NUMBER_7,0.00024466,lowlat_ecds_all_years
SEQUENCE_NUMBER_8,0.00012664,lowlat_ecds_all_years
SEQUENCE_NUMBER_9,0.00008515,lowlat_ecds_all_years
SERVICE_REQUEST_DATE_1,0.1256887,lowlat_ecds_all_years
SERVICE_REQUEST_DATE_2,0.01307949,lowlat_ecds_all_years
SERVICE_REQUEST_DATE_3,0.00154833,lowlat_ecds_all_years
SERVICE_REQUEST_DATE_4,0.00044518,lowlat_ecds_all_years
SERVICE_REQUEST_TIME_1,0.1256887,lowlat_ecds_all_years
SERVICE_REQUEST_TIME_2,0.01307949,lowlat_ecds_all_years
SERVICE_REQUEST_TIME_3,0.00154833,lowlat_ecds_all_years
SERVICE_REQUEST_TIME_4,0.00044518,lowlat_ecds_all_years
SITE,1,lowlat_ecds_all_years
STATED_GENDER,0.99812923,lowlat_ecds_all_years
TREATMENT_CODE_1,0.78268467,lowlat_ecds_all_years
TREATMENT_CODE_10,0.00448861,lowlat_ecds_all_years
TREATMENT_CODE_11,0.00298901,lowlat_ecds_all_years
TREATMENT_CODE_12,0.00214841,lowlat_ecds_all_years
TREATMENT_CODE_2,0.39873505,lowlat_ecds_all_years
TREATMENT_CODE_3,0.22221614,lowlat_ecds_all_years
TREATMENT_CODE_4,0.12222423,lowlat_ecds_all_years
TREATMENT_CODE_5,0.06790016,lowlat_ecds_all_years
TREATMENT_CODE_6,0.03797535,lowlat_ecds_all_years
TREATMENT_CODE_7,0.02094846,lowlat_ecds_all_years
TREATMENT_CODE_8,0.01199075,lowlat_ecds_all_years
TREATMENT_CODE_9,0.00706714,lowlat_ecds_all_years
TREATMENT_DATE_1,0.70346106,lowlat_ecds_all_years
TREATMENT_DATE_10,0.00427919,lowlat_ecds_all_years
TREATMENT_DATE_11,0.0028648,lowlat_ecds_all_years
TREATMENT_DATE_12,0.00206708,lowlat_ecds_all_years
TREATMENT_DATE_2,0.37669169,lowlat_ecds_all_years
TREATMENT_DATE_3,0.21010463,lowlat_ecds_all_years
TREATMENT_DATE_4,0.11658784,lowlat_ecds_all_years
TREATMENT_DATE_5,0.06513027,lowlat_ecds_all_years
TREATMENT_DATE_6,0.03666217,lowlat_ecds_all_years
TREATMENT_DATE_7,0.02039065,lowlat_ecds_all_years
TREATMENT_DATE_8,0.01179039,lowlat_ecds_all_years
TREATMENT_DATE_9,0.00696678,lowlat_ecds_all_years
TREATMENT_FUNCTION_CODE,0.15078485,lowlat_ecds_all_years
TREATMENT_TIME_1,0.69268523,lowlat_ecds_all_years
TREATMENT_TIME_10,0.00427469,lowlat_ecds_all_years
TREATMENT_TIME_11,0.00286315,lowlat_ecds_all_years
TREATMENT_TIME_12,0.00206647,lowlat_ecds_all_years
TREATMENT_TIME_2,0.37061653,lowlat_ecds_all_years
TREATMENT_TIME_3,0.20594949,lowlat_ecds_all_years
TREATMENT_TIME_4,0.11502879,lowlat_ecds_all_years
TREATMENT_TIME_5,0.06434264,lowlat_ecds_all_years
TREATMENT_TIME_6,0.036343,lowlat_ecds_all_years
TREATMENT_TIME_7,0.02026937,lowlat_ecds_all_years
TREATMENT_TIME_8,0.01174837,lowlat_ecds_all_years
TREATMENT_TIME_9,0.00695268,lowlat_ecds_all_years
WAITING_TIME_MEASUREMENT_TYPE,0.09810604,lowlat_ecds_all_years
WITHHELD_IDENTITY_REASON,0.00040449,lowlat_ecds_all_years
archived_on,1,lowlat_ecds_all_years
BatchId,1,lowlat_op_all_years
PERSON_ID_DEID,0.99999989,lowlat_op_all_years
ProductionDate,1,lowlat_op_all_years
WITHHELD_IDENTITY_REASON,0.0026757,lowlat_op_all_years
activage,0.99999998,lowlat_op_all_years
admincat,1,lowlat_op_all_years
appdate,0.37439614,lowlat_op_all_years
appointment_time,0.82553985,lowlat_op_all_years
apptage,0.9896405,lowlat_op_all_years
apptage_calc,0.9896405,lowlat_op_all_years
apptdate,1,lowlat_op_all_years
archived_on,1,lowlat_op_all_years
atentype,1,lowlat_op_all_years
attended,1,lowlat_op_all_years
attendkey,1,lowlat_op_all_years
babyage,0.00231042,lowlat_op_all_years
canreg,0.98869222,lowlat_op_all_years
carersi,1,lowlat_op_all_years
ccg_gp_practice,1,lowlat_op_all_years
ccg_residence,0.99999981,lowlat_op_all_years
ccg_responsibility,1,lowlat_op_all_years
ccg_responsibility_origin,1,lowlat_op_all_years
ccg_treatment,1,lowlat_op_all_years
ccg_treatment_origin,1,lowlat_op_all_years
cdsextdate,0.62560386,lowlat_op_all_years
cdsverprotid,1,lowlat_op_all_years
cr_gp_practice,1,lowlat_op_all_years
cr_residence,0.99999982,lowlat_op_all_years
cr_treatment,1,lowlat_op_all_years
currward_ons,0.99999946,lowlat_op_all_years
diag_3_01,1,lowlat_op_all_years
diag_3_concat,1,lowlat_op_all_years
diag_4_01,1,lowlat_op_all_years
diag_4_concat,1,lowlat_op_all_years
diag_count,1,lowlat_op_all_years
dnadate,0.71787179,lowlat_op_all_years
dob_ind,1,lowlat_op_all_years
earldatoff,0.07288804,lowlat_op_all_years
ethnos,1,lowlat_op_all_years
ethrawl,0.02689969,lowlat_op_all_years
firstatt,1,lowlat_op_all_years
gortreat,1,lowlat_op_all_years
gpprac,1,lowlat_op_all_years
hes_susrecid,1,lowlat_op_all_years
imd04,0.98483217,lowlat_op_all_years
imd04c,0.98483217,lowlat_op_all_years
imd04ed,0.98483217,lowlat_op_all_years
imd04em,0.98483217,lowlat_op_all_years
imd04hd,0.98483217,lowlat_op_all_years
imd04hs,0.98483217,lowlat_op_all_years
imd04i,0.98483217,lowlat_op_all_years
imd04ia,0.98483217,lowlat_op_all_years
imd04ic,0.98483217,lowlat_op_all_years
imd04le,0.98483217,lowlat_op_all_years
imd04rk,0.98483217,lowlat_op_all_years
locclass,1,lowlat_op_all_years
lopatorg,0.99387932,lowlat_op_all_years
lsoa01,0.98869224,lowlat_op_all_years
lsoa11,0.98869221,lowlat_op_all_years
mainspef,1,lowlat_op_all_years
msoa01,0.89086341,lowlat_op_all_years
msoa11,0.98869221,lowlat_op_all_years
newnhsno_check,0.99442181,lowlat_op_all_years
nhsnoind,1,lowlat_op_all_years
nodiags,1,lowlat_op_all_years
noprocs,1,lowlat_op_all_years
operstat,0.89520492,lowlat_op_all_years
opertn_3_01,1,lowlat_op_all_years
opertn_4_01,1,lowlat_op_all_years
opertn_4_concat,1,lowlat_op_all_years
orgpppid,0.64396845,lowlat_op_all_years
outcome,1,lowlat_op_all_years
pcfound,1,lowlat_op_all_years
pcon_ons,1,lowlat_op_all_years
pctnhs,0.99631377,lowlat_op_all_years
pctorig_his,0.36543342,lowlat_op_all_years
postdist,0.9968166,lowlat_op_all_years
primerecp,0.94396637,lowlat_op_all_years
priority,1,lowlat_op_all_years
procode,1,lowlat_op_all_years
procode3,1,lowlat_op_all_years
procode5,1,lowlat_op_all_years
procodet,0.99250676,lowlat_op_all_years
protype,0.99250676,lowlat_op_all_years
purcode,0.99999903,lowlat_op_all_years
purval,1,lowlat_op_all_years
record_is_valid,1,lowlat_op_all_years
referorg,0.92140455,lowlat_op_all_years
refsourc,1,lowlat_op_all_years
reqdate,1,lowlat_op_all_years
rescty_ons,1,lowlat_op_all_years
resgor_ons,1,lowlat_op_all_years
resladst_ons,1,lowlat_op_all_years
respct06,0.36543323,lowlat_op_all_years
rttperend,0.30256834,lowlat_op_all_years
rttperstart,0.3904556,lowlat_op_all_years
rttperstat,0.66436655,lowlat_op_all_years
rururb_ind,0.89092313,lowlat_op_all_years
sender,1,lowlat_op_all_years
servtype,1,lowlat_op_all_years
sex,1,lowlat_op_all_years
sitetret,0.98420611,lowlat_op_all_years
stafftyp,1,lowlat_op_all_years
subdate,1,lowlat_op_all_years
sushrg,1,lowlat_op_all_years
sushrgvers,1,lowlat_op_all_years
susspellid,1,lowlat_op_all_years
tretspef,1,lowlat_op_all_years
wait_ind,1,lowlat_op_all_years
waitdays,0.27675936,lowlat_op_all_years
waiting,0.88416718,lowlat_op_all_years
BatchId,1,mhs001mpi
ProductionDate,1,mhs001mpi
accommodationnationallatest,0.15418932,mhs001mpi
accommodationproviderlatest,0.16091349,mhs001mpi
agedeath,0.0284459,mhs001mpi
agerepperiodend,0.98959034,mhs001mpi
agerepperiodstart,0.98959034,mhs001mpi
archived_on,1,mhs001mpi
county,0.87993788,mhs001mpi
defaultpostcode,0.02577164,mhs001mpi
electoralward,0.87993788,mhs001mpi
employmentnationallatest,0.13098043,mhs001mpi
employmentproviderlatest,0.13655797,mhs001mpi
ethniccategory,0.94190988,mhs001mpi
ethniccategory2021,0.01608175,mhs001mpi
ethnicityhigher,0.5235755,mhs001mpi
ethnicitylow,0.5235755,mhs001mpi
gender,0.98299373,mhs001mpi
genderidcode,0.36226226,mhs001mpi
gendersameatbirth,0.28741362,mhs001mpi
icrecccg,0.08274547,mhs001mpi
icrecccgname,0.07627774,mhs001mpi
imdquart,0.65508147,mhs001mpi
ladistrictauth,0.87993788,mhs001mpi
languagecodepreferred,0.30255611,mhs001mpi
localpatientid_deid,0.93084818,mhs001mpi
lsoa2011,0.79294973,mhs001mpi
maritalstatus,0.64044426,mhs001mpi
nhsnumberstatus,0.93820396,mhs001mpi
orgidccgres,0.62995534,mhs001mpi
orgideduestab,0.07216577,mhs001mpi
orgidicbres,0.38527362,mhs001mpi
orgidlocalpatientid,1,mhs001mpi
orgidprov,1,mhs001mpi
patmrecinrp,1,mhs001mpi
person_id_deid,0.99993764,mhs001mpi
postcodedistrict,0.90557958,mhs001mpi
recordenddate,0,mhs001mpi
recordstartdate,1,mhs001mpi
regionicrecccg,0.07609687,mhs001mpi
stpicrecccg,0.07596209,mhs001mpi
uniqmonthid,1,mhs001mpi
BatchId,1,mhs002gp
ProductionDate,1,mhs002gp
archived_on,1,mhs002gp
enddategmpregistration,0.12579455,mhs002gp
gmpcodereg,1,mhs002gp
gpdistancehome,0.83974624,mhs002gp
ladistrictauthgppractice,0.33259103,mhs002gp
localpatientid_deid,0.94344798,mhs002gp
orgidccggppractice,0.68052359,mhs002gp
orgidicbgppractice,0.27355609,mhs002gp
orgidprov,1,mhs002gp
person_id_deid,0.99995246,mhs002gp
recordenddate,0,mhs002gp
recordstartdate,1,mhs002gp
startdategmpregistration,0.71670219,mhs002gp
uniqmonthid,1,mhs002gp
BatchId,1,mhs003accommstatus
ProductionDate,1,mhs003accommstatus
accommodationtype,1,mhs003accommstatus
accommodationtypedate,0.98635485,mhs003accommstatus
accommodationtypeenddate,0.01998488,mhs003accommstatus
accommodationtypestartdate,0.19933961,mhs003accommstatus
ageaccomtypedate,0.98625606,mhs003accommstatus
archived_on,1,mhs003accommstatus
localpatientid_deid,0.97474904,mhs003accommstatus
orgidprov,1,mhs003accommstatus
person_id_deid,0.99999527,mhs003accommstatus
schplacementtype,0.00005072,mhs003accommstatus
settledaccommodationind,0.97601291,mhs003accommstatus
uniqmonthid,1,mhs003accommstatus
BatchId,1,mhs004empstatus
ProductionDate,1,mhs004empstatus
archived_on,1,mhs004empstatus
employstatus,1,mhs004empstatus
employstatusenddate,0.01846028,mhs004empstatus
employstatusrecdate,0.96638623,mhs004empstatus
employstatusstartdate,0.18366428,mhs004empstatus
localpatientid_deid,0.97622094,mhs004empstatus
orgidprov,1,mhs004empstatus
person_id_deid,0.99999553,mhs004empstatus
uniqmonthid,1,mhs004empstatus
weekhoursworked,0.84966503,mhs004empstatus
BatchId,1,mhs005patind
ProductionDate,1,mhs005patind
archived_on,1,mhs005patind
constsuperreqduetodis,0.2116745,mhs005patind
cpp,0.48794917,mhs005patind
educationalassessoutcome,0.01693352,mhs005patind
emerpsychdate,0.03903646,mhs005patind
exbafindicator,0.53607686,mhs005patind
laclegalstatus,0.00248254,mhs005patind
lacstatus,0.63056075,mhs005patind
localpatientid_deid,0.97229033,mhs005patind
manpsychdate,0.03860463,mhs005patind
offencehistory,0.2987256,mhs005patind
orgidprov,1,mhs005patind
parentalresp,0.32745686,mhs005patind
person_id_deid,0.99999321,mhs005patind
propsychdate,0.03830296,mhs005patind
psychprescdate,0.03876971,mhs005patind
psychtreatdate,0.03822359,mhs005patind
reasonableadjustmentind,0.02592784,mhs005patind
uniqmonthid,1,mhs005patind
youngcarer,0.6028922,mhs005patind
BatchId,1,mhs006mhcarecoord
ProductionDate,1,mhs006mhcarecoord
archived_on,1,mhs006mhcarecoord
careproflocalid_deid,0.99560154,mhs006mhcarecoord
careprofservorteamtypeassoc,0.91791586,mhs006mhcarecoord
enddateasscarecoord,0.79711243,mhs006mhcarecoord
inacttimecc,0.20288757,mhs006mhcarecoord
localpatientid_deid,0.96103415,mhs006mhcarecoord
orgidprov,1,mhs006mhcarecoord
person_id_deid,0.99999231,mhs006mhcarecoord
recordenddate,0,mhs006mhcarecoord
recordstartdate,1,mhs006mhcarecoord
startdateasscarecoord,1,mhs006mhcarecoord
uniqcareproflocalid_deid,0.86527236,mhs006mhcarecoord
uniqmonthid,1,mhs006mhcarecoord
BatchId,1,mhs007disabilitytype
ProductionDate,1,mhs007disabilitytype
archived_on,1,mhs007disabilitytype
disabcode,1,mhs007disabilitytype
disabimpacpercep,0.29055925,mhs007disabilitytype
localpatientid_deid,0.98188474,mhs007disabilitytype
orgidprov,1,mhs007disabilitytype
person_id_deid,0.99998949,mhs007disabilitytype
uniqmonthid,1,mhs007disabilitytype
BatchId,1,mhs008careplantype
ProductionDate,1,mhs008careplantype
archived_on,1,mhs008careplantype
careplancreatdate,1,mhs008careplantype
careplancreationtime,0.62730907,mhs008careplantype
careplanid_deid,1,mhs008careplantype
careplanimplementdate,0.65378829,mhs008careplantype
careplanlastupdatedate,0.84238722,mhs008careplantype
careplanlastupdatetime,0.69268503,mhs008careplantype
careplantypemh,1,mhs008careplantype
localpatientid_deid,0.9871468,mhs008careplantype
orgidprov,1,mhs008careplantype
person_id_deid,0.99999604,mhs008careplantype
recordenddate,0,mhs008careplantype
recordstartdate,1,mhs008careplantype
uniqcareplanid_deid,1,mhs008careplantype
uniqmonthid,1,mhs008careplantype
BatchId,1,mhs009careplanagreement
ProductionDate,1,mhs009careplanagreement
archived_on,1,mhs009careplanagreement
careplancontentagreedby,1,mhs009careplanagreement
careplancontentagreeddate,0.84870432,mhs009careplanagreement
careplancontentagreedtime,0.31654214,mhs009careplanagreement
careplanid_deid,1,mhs009careplanagreement
familycareplanindicator,0.29159507,mhs009careplanagreement
nofamilycareplanreason,0.31274183,mhs009careplanagreement
orgidprov,1,mhs009careplanagreement
person_id_deid,0.99999594,mhs009careplanagreement
recordenddate,0,mhs009careplanagreement
recordstartdate,1,mhs009careplanagreement
uniqcareplanid_deid,1,mhs009careplanagreement
uniqmonthid,1,mhs009careplanagreement
BatchId,1,mhs010asstechtosupportdistyp
ProductionDate,1,mhs010asstechtosupportdistyp
archived_on,1,mhs010asstechtosupportdistyp
assistivetechnologyfinding,1,mhs010asstechtosupportdistyp
assistivetechnologypresctimestamp,0.87473002,mhs010asstechtosupportdistyp
localpatientid_deid,1,mhs010asstechtosupportdistyp
orgidprov,1,mhs010asstechtosupportdistyp
person_id_deid,1,mhs010asstechtosupportdistyp
recordenddate,0,mhs010asstechtosupportdistyp
recordstartdate,1,mhs010asstechtosupportdistyp
uniqmonthid,1,mhs010asstechtosupportdistyp
BatchId,1,mhs011socpercircumstances
ProductionDate,1,mhs011socpercircumstances
archived_on,1,mhs011socpercircumstances
localpatientid_deid,0.99353181,mhs011socpercircumstances
orgidprov,1,mhs011socpercircumstances
person_id_deid,0.99998598,mhs011socpercircumstances
recordenddate,0,mhs011socpercircumstances
recordstartdate,1,mhs011socpercircumstances
socpercircumstance,1,mhs011socpercircumstances
socpercircumstancerectimestamp,0.77502961,mhs011socpercircumstances
uniqmonthid,1,mhs011socpercircumstances
BatchId,1,mhs012overseasvisitorchargcat
ProductionDate,1,mhs012overseasvisitorchargcat
archived_on,1,mhs012overseasvisitorchargcat
localpatientid_deid,1,mhs012overseasvisitorchargcat
orgidprov,1,mhs012overseasvisitorchargcat
ovsvischcat,1,mhs012overseasvisitorchargcat
ovsvischcatappdate,0.73298127,mhs012overseasvisitorchargcat
ovsvischcatenddate,0.00760251,mhs012overseasvisitorchargcat
person_id_deid,0.99999693,mhs012overseasvisitorchargcat
uniqmonthid,1,mhs012overseasvisitorchargcat
BatchId,1,mhs101referral
ProductionDate,1,mhs101referral
ageservreferdischdate,0.80925776,mhs101referral
ageservreferrecdate,0.99852705,mhs101referral
archived_on,1,mhs101referral
clinrespprioritytype,0.85239156,mhs101referral
countattendedcarecontactsinfinancialyearpersonwas017attimeofcontact,0.00644794,mhs101referral
countofattendedcarecontacts,0.00937775,mhs101referral
countofattendedcarecontactsinfinancialyear,0.00644794,mhs101referral
decisiontotreatdate,0.04181932,mhs101referral
decisiontotreattime,0.03336002,mhs101referral
dischplancreationdate,0.02456747,mhs101referral
dischplancreationtime,0.00952984,mhs101referral
dischplanlastupdateddate,0.02251049,mhs101referral
dischplanlastupdatedtime,0.01195758,mhs101referral
firstattendedcontactinfinancialyeardate,0.00267545,mhs101referral
firstattendedcontactinrpdate,0.14516232,mhs101referral
firstcontacteverdate,0.00435009,mhs101referral
firstcontacteverwhereageatcontactunder18date,0.05207212,mhs101referral
inacttimeref,0.1901347,mhs101referral
localpatientid_deid,0.94988534,mhs101referral
orgidcomm,1,mhs101referral
orgidprov,1,mhs101referral
orgidreferring,0.27636217,mhs101referral
person_id_deid,0.99998195,mhs101referral
primreasonreferralmh,0.53563041,mhs101referral
reasonoat,0.0065564,mhs101referral
recordenddate,0,mhs101referral
recordstartdate,1,mhs101referral
referralrequestreceiveddate,1,mhs101referral
referralrequestreceivedtime,0.8867024,mhs101referral
referralserviceareasopenendrplda,0,mhs101referral
referralserviceareasstartinginrplda,0,mhs101referral
referringcareprofessionalstaffgroup,0.17562018,mhs101referral
secondattendedcontacteverdate,0.00089525,mhs101referral
secondattendedcontactinfinancialyeardate,0.00089525,mhs101referral
secondcontacteverwhereageatcontactunder18date,0.03387187,mhs101referral
servdischdate,0.8098653,mhs101referral
servdischtime,0.5826099,mhs101referral
servicerequestid_deid,1,mhs101referral
sourceofreferralmh,0.94013049,mhs101referral
specialisedmhservicecode,0.05218332,mhs101referral
uniqmonthid,1,mhs101referral
uniqservreqid_deid,1,mhs101referral
BatchId,1,mhs102servicetypereferredto
ProductionDate,1,mhs102servicetypereferredto
ageservreferclosure,0.75036266,mhs102servicetypereferredto
ageservreferrejection,0.07906479,mhs102servicetypereferredto
archived_on,1,mhs102servicetypereferredto
careprofteamlocalid_deid,0.98464039,mhs102servicetypereferredto
inacttimest,0.23906404,mhs102servicetypereferredto
orgidprov,1,mhs102servicetypereferredto
person_id_deid,0.99998459,mhs102servicetypereferredto
recordenddate,0,mhs102servicetypereferredto
recordstartdate,1,mhs102servicetypereferredto
referclosreason,0.66760814,mhs102servicetypereferredto
referclosuredate,0.75095092,mhs102servicetypereferredto
referclosuretime,0.52205013,mhs102servicetypereferredto
referrejectiondate,0.0790917,mhs102servicetypereferredto
referrejectiontime,0.05074194,mhs102servicetypereferredto
referrejectreason,0.06085139,mhs102servicetypereferredto
servicerequestid_deid,1,mhs102servicetypereferredto
servicetypename,0.37438595,mhs102servicetypereferredto
servteamtypereftomh,1,mhs102servicetypereferredto
uniqcareprofteamid_deid,1,mhs102servicetypereferredto
uniqmonthid,1,mhs102servicetypereferredto
uniqservreqid_deid,1,mhs102servicetypereferredto
BatchId,1,mhs103otherreasonreferral
ProductionDate,1,mhs103otherreasonreferral
archived_on,1,mhs103otherreasonreferral
orgidprov,1,mhs103otherreasonreferral
otherreasonrefermh,1,mhs103otherreasonreferral
person_id_deid,0.99999647,mhs103otherreasonreferral
servicerequestid_deid,1,mhs103otherreasonreferral
uniqmonthid,1,mhs103otherreasonreferral
uniqservreqid_deid,1,mhs103otherreasonreferral
BatchId,1,mhs104rtt
ProductionDate,1,mhs104rtt
agerefertreatenddate,0.21545345,mhs104rtt
agerefertreatstartdate,0.89813899,mhs104rtt
archived_on,1,mhs104rtt
orgidpatpathidissuer,0.86353493,mhs104rtt
orgidprov,1,mhs104rtt
patpathid_deid,0.66656084,mhs104rtt
person_id_deid,0.99999972,mhs104rtt
refertotreatperiodenddate,0.2155306,mhs104rtt
refertotreatperiodstartdate,0.89923266,mhs104rtt
refertotreatperiodstatus,0.89803853,mhs104rtt
servicerequestid_deid,1,mhs104rtt
timereferstartandenddate,0.21552699,mhs104rtt
uniqmonthid,1,mhs104rtt
uniqservreqid_deid,1,mhs104rtt
waittimemeasuretype,0.96190432,mhs104rtt
BatchId,1,mhs105onwardreferral
ProductionDate,1,mhs105onwardreferral
archived_on,1,mhs105onwardreferral
coderefprocandprocstatus,0.00868694,mhs105onwardreferral
decisiontoreferdate,0.32321296,mhs105onwardreferral
decisiontorefertime,0.31973371,mhs105onwardreferral
oatreason,0.02397557,mhs105onwardreferral
onwardreferdate,1,mhs105onwardreferral
onwardreferreason,0.76088185,mhs105onwardreferral
onwardrefertime,0.8047955,mhs105onwardreferral
orgidprov,1,mhs105onwardreferral
orgidreceiving,0.94537364,mhs105onwardreferral
person_id_deid,0.9999821,mhs105onwardreferral
servicerequestid_deid,1,mhs105onwardreferral
uniqmonthid,1,mhs105onwardreferral
uniqservreqid_deid,1,mhs105onwardreferral
BatchId,1,mhs106dischargeplanagreement
