column_name,completeness,dataset
AgoraAccom_LastScore,0.0,iapt_demographics_and_referral_all_years
AgoraAlone_FirstScore,0.007,iapt_demographics_and_referral_all_years
AgoraAlone_LastScore,0.002,iapt_demographics_and_referral_all_years
AlcoholUseStatus_SocPerCircumstance,0.001,iapt_demographics_and_referral_all_years
AlcoholUseStatus_SocPerCircumstance_RecDate,0.001,iapt_demographics_and_referral_all_years
AnxietyInventory_FirstScore,0.019,iapt_demographics_and_referral_all_years
AnxietyInventory_LastScore,0.007,iapt_demographics_and_referral_all_years
AppliedRelaxation_Count,0.993,iapt_demographics_and_referral_all_years
Assessment_FirstDate,0.708,iapt_demographics_and_referral_all_years
Assessment_LastDate,0.708,iapt_demographics_and_referral_all_years
AsylumStatus_SocPerCircumstance,0.0,iapt_demographics_and_referral_all_years
AsylumStatus_SocPerCircumstance_RecDate,0.0,iapt_demographics_and_referral_all_years
BIQ_FirstScore,0.001,iapt_demographics_and_referral_all_years
BIQ_LastScore,0.0,iapt_demographics_and_referral_all_years
BPI_FirstScore,0.002,iapt_demographics_and_referral_all_years
BPI_LastScore,0.0,iapt_demographics_and_referral_all_years
BenefitRecInd,0.421,iapt_demographics_and_referral_all_years
BriefPsychodynamicPsychotherapy_Count,0.993,iapt_demographics_and_referral_all_years
CAT_FirstScore,0.0,iapt_demographics_and_referral_all_years
CAT_LastScore,0.0,iapt_demographics_and_referral_all_years
CareContact_Count,0.993,iapt_demographics_and_referral_all_years
CareContact_Email_Count,0.766,iapt_demographics_and_referral_all_years
CareContact_FaceToFace_Count,0.766,iapt_demographics_and_referral_all_years
CareContact_NotAttended_Count,0.766,iapt_demographics_and_referral_all_years
CareContact_OnlineIM_Count,0.766,iapt_demographics_and_referral_all_years
CareContact_Other_Count,0.766,iapt_demographics_and_referral_all_years
CareContact_SMS_Count,0.766,iapt_demographics_and_referral_all_years
CareContact_TalkType_Count,0.766,iapt_demographics_and_referral_all_years
CareContact_Telemedicine_Count,0.766,iapt_demographics_and_referral_all_years
CareContact_Telephone_Count,0.766,iapt_demographics_and_referral_all_years
Caseness_Flag,0.273,iapt_demographics_and_referral_all_years
Census_Year,0.993,iapt_demographics_and_referral_all_years
CognitiveBehaviourTherapy_Count,0.993,iapt_demographics_and_referral_all_years
CollaborativeCare_Count,0.993,iapt_demographics_and_referral_all_years
CommissioningRegion,0.986,iapt_demographics_and_referral_all_years
CommunitySignPosting_Count,0.993,iapt_demographics_and_referral_all_years
CompletedTreatment_Flag,0.292,iapt_demographics_and_referral_all_years
CounsellingDepression_Count,0.993,iapt_demographics_and_referral_all_years
County,0.993,iapt_demographics_and_referral_all_years
CouplesTherapyDepression_Count,0.993,iapt_demographics_and_referral_all_years
DDS_FirstScore,0.001,iapt_demographics_and_referral_all_years
DDS_LastScore,0.0,iapt_demographics_and_referral_all_years
DebtStatus_SocPerCircumstance,0.0,iapt_demographics_and_referral_all_years
DebtStatus_SocPerCircumstance_RecDate,0.0,iapt_demographics_and_referral_all_years
DisabCode,0.745,iapt_demographics_and_referral_all_years
DistanceFromHome_GP,0.982,iapt_demographics_and_referral_all_years
DrugUseStatus_SocPerCircumstance,0.002,iapt_demographics_and_referral_all_years
DrugUseStatus_SocPerCircumstance_RecDate,0.002,iapt_demographics_and_referral_all_years
ESAInd,0.174,iapt_demographics_and_referral_all_years
EduEstabTypeIAPT,0.188,iapt_demographics_and_referral_all_years
ElectoralWard,0.993,iapt_demographics_and_referral_all_years
EmpStatus_FirstDate,0.674,iapt_demographics_and_referral_all_years
EmpSupportInd,0.217,iapt_demographics_and_referral_all_years
EmpSupportReferral,0.021,iapt_demographics_and_referral_all_years
EmpSupport_FirstDate,0.018,iapt_demographics_and_referral_all_years
EmpSupport_LastDate,0.018,iapt_demographics_and_referral_all_years
EmployStatus,0.669,iapt_demographics_and_referral_all_years
EmployStatusRecDate,0.669,iapt_demographics_and_referral_all_years
EmploymentStatus_First,0.661,iapt_demographics_and_referral_all_years
EmploymentStatus_Last,0.274,iapt_demographics_and_referral_all_years
EmploymentSupport_Count,0.993,iapt_demographics_and_referral_all_years
EndCode,0.669,iapt_demographics_and_referral_all_years
EndDateGMPRegistration,0.001,iapt_demographics_and_referral_all_years
EthnicCategory,0.977,iapt_demographics_and_referral_all_years
ExtractPeriod_EndDate,1.0,iapt_demographics_and_referral_all_years
ExtractPeriod_StartDate,1.0,iapt_demographics_and_referral_all_years
EyeMovementDesensitisationReprocessing_Count,0.993,iapt_demographics_and_referral_all_years
GAD_FirstScore,0.736,iapt_demographics_and_referral_all_years
GAD_LastScore,0.312,iapt_demographics_and_referral_all_years
GMPCodeReg,1.0,iapt_demographics_and_referral_all_years
GamblingStatus_SocPerCircumstance,0.0,iapt_demographics_and_referral_all_years
GamblingStatus_SocPerCircumstance_RecDate,0.0,iapt_demographics_and_referral_all_years
Gender,0.999,iapt_demographics_and_referral_all_years
GuidedSelfHelp_Book_Count,0.993,iapt_demographics_and_referral_all_years
GuidedSelfHelp_Computer_Count,0.993,iapt_demographics_and_referral_all_years
HighIntensityTherapy_FirstDate,0.329,iapt_demographics_and_referral_all_years
IAPTv1_5PathwayID,0.118,iapt_demographics_and_referral_all_years
IBS_FirstScore,0.0,iapt_demographics_and_referral_all_years
IBS_LastScore,0.0,iapt_demographics_and_referral_all_years
IMD_YEAR,0.992,iapt_demographics_and_referral_all_years
IndicesOfDeprivationDecile,0.992,iapt_demographics_and_referral_all_years
IndicesOfDeprivationQuartile,0.992,iapt_demographics_and_referral_all_years
IntegratedContact_FirstDate,0.095,iapt_demographics_and_referral_all_years
IntegratedTreatment_FirstDate,0.093,iapt_demographics_and_referral_all_years
InternetEnabledTherapy_Count,0.993,iapt_demographics_and_referral_all_years
InterpersonalPsychotherapy_Count,0.993,iapt_demographics_and_referral_all_years
JSAInd,0.174,iapt_demographics_and_referral_all_years
LSOA,0.993,iapt_demographics_and_referral_all_years
LanguageCodePreferred,0.555,iapt_demographics_and_referral_all_years
LocalAuthority,0.993,iapt_demographics_and_referral_all_years
LowIntensityTherapy_FirstDate,0.466,iapt_demographics_and_referral_all_years
Mindfulness_Count,0.993,iapt_demographics_and_referral_all_years
NHSNumberStatus,0.99,iapt_demographics_and_referral_all_years
NoChange_Flag,0.073,iapt_demographics_and_referral_all_years
NonGuidedSelfHelp_Book_Count,0.993,iapt_demographics_and_referral_all_years
NonGuidedSelfHelp_Computer_Count,0.993,iapt_demographics_and_referral_all_years
NotCaseness_Flag,0.018,iapt_demographics_and_referral_all_years
OCD_FirstScore,0.027,iapt_demographics_and_referral_all_years
OCD_LastScore,0.01,iapt_demographics_and_referral_all_years
OnsetDate,0.45,iapt_demographics_and_referral_all_years
OrgIDComm,0.993,iapt_demographics_and_referral_all_years
OrgIDGPPrac,0.952,iapt_demographics_and_referral_all_years
OrgIDLocalPatientId,1.0,iapt_demographics_and_referral_all_years
OrgIDResidenceResp,0.67,iapt_demographics_and_referral_all_years
OrgID_CCG_GP,0.972,iapt_demographics_and_referral_all_years
OrgID_CCG_Residence,0.996,iapt_demographics_and_referral_all_years
OrgID_Provider,1.0,iapt_demographics_and_referral_all_years
OtherBenefitInd,0.178,iapt_demographics_and_referral_all_years
OtherHighIntensity_Count,0.993,iapt_demographics_and_referral_all_years
OtherLowIntensity_Count,0.993,iapt_demographics_and_referral_all_years
Other_SocPerCircumstance,0.01,iapt_demographics_and_referral_all_years
Other_SocPerCircumstance_RecDate,0.008,iapt_demographics_and_referral_all_years
OvsVisChCat,0.165,iapt_demographics_and_referral_all_years
OvsVisChCatAppDate,0.141,iapt_demographics_and_referral_all_years
PHQ15_FirstScore,0.001,iapt_demographics_and_referral_all_years
PHQ15_LastScore,0.0,iapt_demographics_and_referral_all_years
PHQ9_FirstScore,0.736,iapt_demographics_and_referral_all_years
PHQ9_LastScore,0.312,iapt_demographics_and_referral_all_years
PIPInd,0.187,iapt_demographics_and_referral_all_years
PPSM,0.0,iapt_demographics_and_referral_all_years
PPSM_FirstScore,0.0,iapt_demographics_and_referral_all_years
PPSM_LastScore,0.0,iapt_demographics_and_referral_all_years
PSWQ_FirstScore,0.022,iapt_demographics_and_referral_all_years
PSWQ_LastScore,0.009,iapt_demographics_and_referral_all_years
PTSD_FirstScore,0.044,iapt_demographics_and_referral_all_years
PTSD_LastScore,0.011,iapt_demographics_and_referral_all_years
PanicDisorder_FirstScore,0.021,iapt_demographics_and_referral_all_years
PanicDisorder_LastScore,0.008,iapt_demographics_and_referral_all_years
PathwayID,0.993,iapt_demographics_and_referral_all_years
Postcode_Default,0.003,iapt_demographics_and_referral_all_years
Postcode_District,0.996,iapt_demographics_and_referral_all_years
PrevDiagCondInd,0.672,iapt_demographics_and_referral_all_years
Pseudo_Unique_ServiceRequestID,0.993,iapt_demographics_and_referral_all_years
PsychoeducationalPeerSupport_Count,0.993,iapt_demographics_and_referral_all_years
PsychotropicIndicator_First,0.67,iapt_demographics_and_referral_all_years
PsychotropicIndicator_Last,0.256,iapt_demographics_and_referral_all_years
Recovery_Flag,0.141,iapt_demographics_and_referral_all_years
ReferralRequestReceivedDate,0.993,iapt_demographics_and_referral_all_years
ReliableDeterioration_Flag,0.016,iapt_demographics_and_referral_all_years
ReliableImprovement_Flag,0.197,iapt_demographics_and_referral_all_years
Religion_SocPerCircumstance,0.352,iapt_demographics_and_referral_all_years
Religion_SocPerCircumstance_RecDate,0.329,iapt_demographics_and_referral_all_years
SSPInd,0.65,iapt_demographics_and_referral_all_years
SecondaryPresentingComplaint,0.295,iapt_demographics_and_referral_all_years
SelfEmployInd,0.298,iapt_demographics_and_referral_all_years
ServDischDate,0.683,iapt_demographics_and_referral_all_years
SexOrien_SocPerCircumstance,0.441,iapt_demographics_and_referral_all_years
SexOrien_SocPerCircumstance_RecDate,0.386,iapt_demographics_and_referral_all_years
SickAbsenceInd,0.271,iapt_demographics_and_referral_all_years
SickpayIndicator_First,0.646,iapt_demographics_and_referral_all_years
SickpayIndicator_Last,0.267,iapt_demographics_and_referral_all_years
SmokingStatus_SocPerCircumstance,0.002,iapt_demographics_and_referral_all_years
SmokingStatus_SocPerCircumstance_RecDate,0.002,iapt_demographics_and_referral_all_years
SocialPhobia_FirstScore,0.032,iapt_demographics_and_referral_all_years
SocialPhobia_LastScore,0.01,iapt_demographics_and_referral_all_years
SourceOfReferralMH,0.988,iapt_demographics_and_referral_all_years
StartDateGMPRegistration,0.652,iapt_demographics_and_referral_all_years
StructuredPhysicalActivity_Count,0.993,iapt_demographics_and_referral_all_years
TherapySession_FirstDate,0.721,iapt_demographics_and_referral_all_years
TherapySession_LastDate,0.721,iapt_demographics_and_referral_all_years
TherapySession_SecondDate,0.418,iapt_demographics_and_referral_all_years
TherapyType_First,0.704,iapt_demographics_and_referral_all_years
TherapyType_Last,0.704,iapt_demographics_and_referral_all_years
Token_Person_ID,1.0,iapt_demographics_and_referral_all_years
TreatmentCareContact_Count,0.993,iapt_demographics_and_referral_all_years
UCInd,0.201,iapt_demographics_and_referral_all_years
ValidPostcode_Flag,1.0,iapt_demographics_and_referral_all_years
Validated_EthnicCategory,1.0,iapt_demographics_and_referral_all_years
WASAS_HomeManagement_FirstScore,0.702,iapt_demographics_and_referral_all_years
WASAS_HomeManagement_LastScore,0.295,iapt_demographics_and_referral_all_years
WASAS_PrivateLeisureActivities_FirstScore,0.702,iapt_demographics_and_referral_all_years
WASAS_PrivateLeisureActivities_LastScore,0.295,iapt_demographics_and_referral_all_years
WASAS_Relationships_FirstScore,0.702,iapt_demographics_and_referral_all_years
WASAS_Relationships_LastScore,0.295,iapt_demographics_and_referral_all_years
WASAS_SocialLeisureActivities_FirstScore,0.702,iapt_demographics_and_referral_all_years
WASAS_SocialLeisureActivities_LastScore,0.295,iapt_demographics_and_referral_all_years
WASAS_Work_FirstScore,0.576,iapt_demographics_and_referral_all_years
WASAS_Work_LastScore,0.239,iapt_demographics_and_referral_all_years
WeekHoursWorked,0.242,iapt_demographics_and_referral_all_years
benefitrecind,0.617,iapt_employment_status_all_years
employstatus,1.0,iapt_employment_status_all_years
employstatusrecdate,0.999,iapt_employment_status_all_years
empsupportind,0.341,iapt_employment_status_all_years
empsupportreferral,0.04,iapt_employment_status_all_years
esaind,0.262,iapt_employment_status_all_years
extractperiod_enddate,1.0,iapt_employment_status_all_years
extractperiod_startdate,1.0,iapt_employment_status_all_years
jsaind,0.263,iapt_employment_status_all_years
orgid_provider,1.0,iapt_employment_status_all_years
otherbenefitind,0.271,iapt_employment_status_all_years
pipind,0.271,iapt_employment_status_all_years
selfemployind,0.439,iapt_employment_status_all_years
sickabsenceind,0.438,iapt_employment_status_all_years
sspind,0.967,iapt_employment_status_all_years
token_person_id,1.0,iapt_employment_status_all_years
ucind,0.289,iapt_employment_status_all_years
weekhoursworked,0.357,iapt_employment_status_all_years
durationintenabledther,1.0,iapt_internet_enabled_therapies_all_years
enddateintenabledtherlog,1.0,iapt_internet_enabled_therapies_all_years
extractperiod_enddate,1.0,iapt_internet_enabled_therapies_all_years
extractperiod_startdate,1.0,iapt_internet_enabled_therapies_all_years
iaptv1_5pathwayid,0.051,iapt_internet_enabled_therapies_all_years
integratedsoftwareind,0.973,iapt_internet_enabled_therapies_all_years
intenabledtherprog,1.0,iapt_internet_enabled_therapies_all_years
orgid_provider,1.0,iapt_internet_enabled_therapies_all_years
pathwayid,1.0,iapt_internet_enabled_therapies_all_years
pseudo_unique_servicerequestid,1.0,iapt_internet_enabled_therapies_all_years
pseudounique_carepersonnelid_local,0.775,iapt_internet_enabled_therapies_all_years
qualattainleveliapt,0.235,iapt_internet_enabled_therapies_all_years
qualawardeddate,0.17,iapt_internet_enabled_therapies_all_years
qualplannedcompletiondate,0.024,iapt_internet_enabled_therapies_all_years
startdateintenabledtherlog,1.0,iapt_internet_enabled_therapies_all_years
token_person_id,1.0,iapt_internet_enabled_therapies_all_years
extractperiod_enddate,1.0,iapt_onward_referrals_all_years
extractperiod_startdate,1.0,iapt_onward_referrals_all_years
iaptv1_5pathwayid,0.025,iapt_onward_referrals_all_years
onwardreferdate,1.0,iapt_onward_referrals_all_years
onwardreferreason,0.875,iapt_onward_referrals_all_years
onwardrefertime,0.152,iapt_onward_referrals_all_years
orgid_provider,1.0,iapt_onward_referrals_all_years
orgidreceiving,0.309,iapt_onward_referrals_all_years
pathwayid,1.0,iapt_onward_referrals_all_years
pseudo_unique_servicerequestid,1.0,iapt_onward_referrals_all_years
token_person_id,1.0,iapt_onward_referrals_all_years
AKIN_Stage,0.992,icnarc
APACHE_II_Acute_Physiology_Score,0.988,icnarc
APACHE_II_Score,0.987,icnarc
Acute_myelogenous_lymphocytic_leukaemia_or_multiple_myeloma,0.979,icnarc
Admission_currently_recently_pregnant,0.343,icnarc
Admission_for_pre_surgical_preparation,0.984,icnarc
Admission_type,0.984,icnarc
Adult_ICU_HDU_within_your_critical_care_transfer_group_in,0.106,icnarc
Adult_ICU_HDU_within_your_critical_care_transfer_group_out,0.118,icnarc
Advanced_cardiovascular_support_days,0.981,icnarc
Advanced_respiratory_support_days,0.981,icnarc
Age_at_admission_to_critical_care,0.991,icnarc
Assent_for_solid_organ_or_tissue_donation,0.265,icnarc
Assisted_conception_used_for_recent_pregnancy,0.009,icnarc
Associated_FIO2_from_arterial_blood_gas_with_lowest_PaO2,0.914,icnarc
Associated_PaCO2_from_arterial_blood_gas_with_lowest_PaO2,0.918,icnarc
Associated_PaCO2_from_arterial_blood_gas_with_lowest_pH,0.907,icnarc
Associated_absolute_neutrophil_count_from_Highest_white_blood_cell_count,0.609,icnarc
Associated_absolute_neutrophil_count_from_Lowest_white_blood_cell_count,0.934,icnarc
Associated_eye_component,0.699,icnarc
Associated_intubation_status_for_lowest_total_Glasgow_Coma_Score,0.642,icnarc
Associated_intubation_status_from_arterial_blood_gas_with_lowest_PaO2,0.902,icnarc
Associated_motor_component,0.699,icnarc
Associated_pH_from_arterial_blood_gas_with_lowest_PaO2,0.918,icnarc
Associated_verbal_component,0.699,icnarc
Basic_cardio_vascular_support_days,0.981,icnarc
Basic_respiratory_support_days,0.981,icnarc
Biopsy_proven_cirrhosis,0.979,icnarc
Brainstem_death_declared,0.285,icnarc
Burned_surface_area,0.0,icnarc
Cardiopulmonary_resuscitation_CPR_within_24_hours_prior_to_admission_to_your_unit,0.995,icnarc
Chemotherapy,0.979,icnarc
Chronic_myelogenous_lymphocytic_leukaemia,0.979,icnarc
Chronic_renal_replacement_therapy,0.979,icnarc
Classification_of_surgery,0.038,icnarc
Clostridium_difficile_present,0.98,icnarc
Congenital_immunohumoral_or_cellular_immune_deficiency_state,0.979,icnarc
Critical_care_visit_post_discharge_from_your_unit,0.51,icnarc
Critical_care_visit_prior_to_this_admission_to_your_unit,0.561,icnarc
Date_body_removed_from_your_unit,0.285,icnarc
Date_of_admission_to_your_hospital,0.999,icnarc
Date_of_admission_to_your_unit,1.0,icnarc
Date_of_birth_estimated,0.992,icnarc
Date_of_first_critical_care_visit_post_discharge_from_your_unit,0.368,icnarc
Date_of_last_critical_care_visit_prior_to_this_admission_to_your_unit,0.399,icnarc
Date_of_original_admission_to_ICU_HDU,0.954,icnarc
Date_of_original_admission_to_attendance_at_acute_hospital,0.729,icnarc
Date_treatment_first_withdrawn,0.162,icnarc
Date_when_fully_ready_to_discharge,0.638,icnarc
Delay,0.045,icnarc
Dependency_prior_to_admission_to_acute_hospital,0.987,icnarc
Dermatological_support_days,0.981,icnarc
Destination_post_discharge_from_your_hospital,0.512,icnarc
Expected_dependency_post_acute_hospital_discharge,0.638,icnarc
Gastrointestinal_support_days,0.981,icnarc
Gestation_at_delivery_of_recent_pregnancy,0.01,icnarc
Gestation_of_current_pregnancy,0.009,icnarc
Height,0.943,icnarc
Height_estimated,0.944,icnarc
Hepatic_encephalopathy,0.979,icnarc
Highest_blood_lactate,0.927,icnarc
Highest_central_temperature,0.556,icnarc
Highest_haemoglobin,0.953,icnarc
Highest_heart_rate,0.978,icnarc
Highest_level_of_care_received_in_the_first_24_hours_in_your_unit,0.907,icnarc
Highest_non_central_temperature,0.455,icnarc
Highest_non_ventilated_respiratory_rate,0.72,icnarc
Highest_serum_bicarbonate,0.325,icnarc
Highest_serum_creatinine,0.947,icnarc
Highest_serum_glucose,0.916,icnarc
Highest_serum_potassium,0.94,icnarc
Highest_serum_sodium,0.942,icnarc
Highest_serum_urea,0.945,icnarc
Highest_systolic_BP,0.991,icnarc
Highest_ventilated_respiratory_rate,0.414,icnarc
Highest_white_blood_cell_count,0.949,icnarc
Home_ventilation,0.979,icnarc
Hospital_housing_location_out,0.677,icnarc
Hospital_housing_non_transient_location_in,0.729,icnarc
Hospital_housing_transient_location_in,0.321,icnarc
Hysterectomy_at_since_delivery_of_recent_pregnancy,0.009,icnarc
ICNARC_Physiology_Score,0.988,icnarc
Inhalation_injury,0.0,icnarc
Length_of_stay_in_the_critical_care_unit_hours,0.984,icnarc
Level_0_days,0.981,icnarc
Level_1_days,0.981,icnarc
Level_2_days,0.981,icnarc
Level_3_days,0.981,icnarc
Level_of_care_received_at_discharge_from_your_unit,0.697,icnarc
Liver_support_days,0.981,icnarc
Location_in,0.985,icnarc
Location_out,0.697,icnarc
Lowest_arterial_pH,0.908,icnarc
Lowest_central_temperature,0.546,icnarc
Lowest_haemoglobin,0.955,icnarc
Lowest_heart_rate,0.979,icnarc
Lowest_non_central_temperature,0.456,icnarc
Lowest_non_ventilated_respiratory_rate,0.71,icnarc
Lowest_platelet_count,0.95,icnarc
Lowest_serum_bicarbonate,0.325,icnarc
Lowest_serum_creatinine,0.937,icnarc
Lowest_serum_glucose,0.916,icnarc
Lowest_serum_potassium,0.942,icnarc
Lowest_serum_sodium,0.945,icnarc
Lowest_systolic_BP,0.991,icnarc
Lowest_total_Glasgow_Coma_Score,0.707,icnarc
Lowest_ventilated_respiratory_rate,0.408,icnarc
Lowest_white_blood_cell_count,0.939,icnarc
Lymphoma,0.979,icnarc
MRSA_present,0.98,icnarc
Main_organism_causing_first_unit_acquired_infection_in_blood,0.04,icnarc
Metastatic_disease,0.979,icnarc
Month_year_of_birth,0.999,icnarc
Month_year_of_death,0.372,icnarc
Month_year_of_delivery_of_recent_pregnancy,0.009,icnarc
Month_year_of_discharge_from_your_hospital,0.985,icnarc
Month_year_of_discharge_from_your_unit,0.994,icnarc
Month_year_of_ultimate_discharge_from_ICU_HDU,0.939,icnarc
Month_year_of_ultimate_discharge_from_hospital,0.965,icnarc
NHS_NUMBER_DEID,1.0,icnarc
Neurological_status,0.724,icnarc
Neurological_support_days,0.981,icnarc
Number_of_babies_in_NICU_following_recent_pregnancy,0.009,icnarc
Number_of_live_births_babies,0.009,icnarc
Number_of_live_births_babies_and_or_stillbirths_from_previous_pregnancies,0.009,icnarc
Number_of_previous_Caesarean_sections_excluding_most_recent_pregnancy,0.009,icnarc
Number_of_stillbirths,0.009,icnarc
Number_of_unit_acquired_infections_present_in_blood,0.91,icnarc
Other_condition_in_past_medical_history_relevant_to_this_admission,0.235,icnarc
Other_condition_in_past_medical_history_relevant_to_this_admission_label,0.234,icnarc
Outcome_of_recent_pregnancy,0.009,icnarc
PaO2_from_arterial_blood_gas_with_lowest_PaO2,0.918,icnarc
Paired_diastolic_BP_for_highest_systolic_BP,0.991,icnarc
Paired_diastolic_BP_for_lowest_systolic_BP,0.991,icnarc
Portal_hypertension,0.979,icnarc
Primary_reason_for_admission_to_your_unit,1.0,icnarc
Primary_reason_for_admission_to_your_unit_label,0.989,icnarc
Prior_location_in,0.285,icnarc
Pupil_reactivity_left_eye,0.894,icnarc
Pupil_reactivity_right_eye,0.894,icnarc
Radiotherapy,0.979,icnarc
Reason_for_discharge_from_your_unit,0.709,icnarc
Referred_to_transplant_co_ordinator_for_solid_organ_or_tissue_donation,0.265,icnarc
Renal_support_days,0.981,icnarc
Residence_post_discharge_from_acute_hospital,0.508,icnarc
Residence_prior_to_admission_to_acute_hospital,0.996,icnarc
Secondary_reason_for_admission_to_your_unit,0.347,icnarc
Secondary_reason_for_admission_to_your_unit_label,0.342,icnarc
Sector_of_other_hospital_in,0.104,icnarc
Sector_of_other_hospital_out,0.135,icnarc
Sedated_or_paralysed_and_sedated_for_whole_of_first_24_hours_in_your_unit,0.99,icnarc
Sepsis_3,0.992,icnarc
Severe_respiratory_disease,0.979,icnarc
Sex,1.0,icnarc
Solid_organ_or_tissue_donor,0.285,icnarc
Specialty_code_prior_to_admission_to_your_unit,0.977,icnarc
Status_at_discharge_from_your_hospital,0.977,icnarc
Status_at_discharge_from_your_unit,0.996,icnarc
Status_at_ultimate_discharge_from_ICU_HDU,0.958,icnarc
Status_at_ultimate_discharge_from_hospital,0.967,icnarc
Steroid_treatment,0.979,icnarc
Time_body_removed_from_your_unit,0.285,icnarc
Time_of_admission_to_your_unit,1.0,icnarc
Time_of_death,0.288,icnarc
Time_of_discharge_from_your_unit,0.991,icnarc
Time_treatment_first_withdrawn,0.162,icnarc
Time_when_fully_ready_to_discharge,0.638,icnarc
Timeliness_of_admission_to_your_unit,0.904,icnarc
Timeliness_of_discharge_from_your_unit,0.638,icnarc
Total_length_of_stay_in_acute_hospital_days,0.96,icnarc
Total_length_of_stay_in_critical_care_days,0.987,icnarc
Treatment_withheld_withdrawn,0.991,icnarc
Trust_ODS_code,0.998,icnarc
Type_of_adult_ICU_HDU_in,0.135,icnarc
Type_of_adult_ICU_HDU_out,0.139,icnarc
Ultimate_primary_reason_for_admission_to_your_unit,0.033,icnarc
Ultimate_primary_reason_for_admission_to_your_unit_label,0.032,icnarc
Urine_output,0.946,icnarc
VRE_present,0.98,icnarc
Very_severe_cardiovascular_disease,0.979,icnarc
Weight,0.963,icnarc
Weight_estimated,0.963,icnarc
ACSCFLAG,0.46,lowlat_apc_all_years
ACTIVAGE,1.0,lowlat_apc_all_years
ADMIAGE,1.0,lowlat_apc_all_years
ADMIDATE,1.0,lowlat_apc_all_years
ADMIDATE_IND,1.0,lowlat_apc_all_years
ADMIMETH,1.0,lowlat_apc_all_years
ADMISORC,1.0,lowlat_apc_all_years
ADMISTAT,0.973,lowlat_apc_all_years
AEKEY,0.0,lowlat_apc_all_years
ALCBRDDIAG,0.474,lowlat_apc_all_years
ALCBRDFRAC,1.0,lowlat_apc_all_years
ALCDIAG,0.259,lowlat_apc_all_years
ALCDIAG_4,0.259,lowlat_apc_all_years
ALCFRAC,1.0,lowlat_apc_all_years
ALCNRWDIAG,0.18,lowlat_apc_all_years
ALCNRWFRAC,1.0,lowlat_apc_all_years
ANAGEST,0.021,lowlat_apc_all_years
ANASDATE,0.049,lowlat_apc_all_years
ANTEDUR,0.046,lowlat_apc_all_years
APPDATE,0.439,lowlat_apc_all_years
AT_TREATMENT,0.0,lowlat_apc_all_years
BEDYEAR,1.0,lowlat_apc_all_years
CANREG,0.98,lowlat_apc_all_years
CARERSI,1.0,lowlat_apc_all_years
CAUSE,0.079,lowlat_apc_all_years
CAUSE_3,0.079,lowlat_apc_all_years
CAUSE_4,0.079,lowlat_apc_all_years
CCG_GP_PRACTICE,1.0,lowlat_apc_all_years
CCG_RESIDENCE,1.0,lowlat_apc_all_years
CCG_RESPONSIBILITY,1.0,lowlat_apc_all_years
CCG_RESPONSIBILITY_ORIGIN,1.0,lowlat_apc_all_years
CCG_TREATMENT,1.0,lowlat_apc_all_years
CCG_TREATMENT_ORIGIN,1.0,lowlat_apc_all_years
CDSEXTDATE,0.561,lowlat_apc_all_years
CDSVERPROTID,1.0,lowlat_apc_all_years
CLASSPAT,1.0,lowlat_apc_all_years
CR_GP_PRACTICE,1.0,lowlat_apc_all_years
CR_RESIDENCE,1.0,lowlat_apc_all_years
CR_TREATMENT,1.0,lowlat_apc_all_years
CURRWARD_ONS,1.0,lowlat_apc_all_years
DELCHANG,0.057,lowlat_apc_all_years
DELINTEN,0.057,lowlat_apc_all_years
DELMETH_D,0.027,lowlat_apc_all_years
DELONSET,0.057,lowlat_apc_all_years
DELPOSAN,0.057,lowlat_apc_all_years
DELPREAN,0.057,lowlat_apc_all_years
DIAG_3_01,1.0,lowlat_apc_all_years
DIAG_3_CONCAT,1.0,lowlat_apc_all_years
DIAG_4_01,1.0,lowlat_apc_all_years
DIAG_4_CONCAT,1.0,lowlat_apc_all_years
DIAG_COUNT,1.0,lowlat_apc_all_years
DISDATE,0.97,lowlat_apc_all_years
DISDATE_IND,1.0,lowlat_apc_all_years
DISDATE_UNCLN,0.983,lowlat_apc_all_years
DISDEST,1.0,lowlat_apc_all_years
DISDEST_UNCLN,0.998,lowlat_apc_all_years
DISMETH,1.0,lowlat_apc_all_years
DISMETH_UNCLN,0.999,lowlat_apc_all_years
DISREADYDATE,0.118,lowlat_apc_all_years
DOB_IND,1.0,lowlat_apc_all_years
DOMPROC,0.0,lowlat_apc_all_years
EARLDATOFF,0.03,lowlat_apc_all_years
ELECDATE,0.767,lowlat_apc_all_years
ELECDATE_IND,1.0,lowlat_apc_all_years
ELECDUR,0.331,lowlat_apc_all_years
ELECDUR_CALC,0.224,lowlat_apc_all_years
ENDAGE,0.99,lowlat_apc_all_years
EPIDUR,1.0,lowlat_apc_all_years
EPIEND,1.0,lowlat_apc_all_years
EPIEND_IND,1.0,lowlat_apc_all_years
EPIKEY,1.0,lowlat_apc_all_years
EPIORDER,1.0,lowlat_apc_all_years
EPISTART,1.0,lowlat_apc_all_years
EPISTART_IND,1.0,lowlat_apc_all_years
EPISTAT,1.0,lowlat_apc_all_years
EPITYPE,1.0,lowlat_apc_all_years
ETHNOS,1.0,lowlat_apc_all_years
ETHRAW,0.988,lowlat_apc_all_years
FAE,1.0,lowlat_apc_all_years
FAE_EMERGENCY,1.0,lowlat_apc_all_years
FCE,1.0,lowlat_apc_all_years
FDE,1.0,lowlat_apc_all_years
